"","GENE","SCORE","FDR"
"4878","ENSG00000120800.5",4.35342623863654,0.246
"4879","ENSG00000120802.14",4.39172558969895,0.078
"4880","ENSG00000120805.14",4.9109693384376,0.577
"4881","ENSG00000120820.13",4.21970924392731,0.921
"4882","ENSG00000120832.10",4.74314058743747,0.855
"4883","ENSG00000120833.14",4.19730114534244,0.233
"4884","ENSG00000120837.8",4.22788590856247,0.259
"4885","ENSG00000120860.11",4.16546424445086,0.604
"4886","ENSG00000120868.14",3.93742012546994,0.21
"4887","ENSG00000120875.9",3.56109599888707,0.119
"4888","ENSG00000120885.22",5.01384133344307,0.787
"4889","ENSG00000120889.13",4.40379874378526,0.187
"4890","ENSG00000120896.14",5.06749639844477,0.897
"4891","ENSG00000120899.18",4.47554897455854,0.674
"4892","ENSG00000120903.13",6.5,0.772
"4893","ENSG00000120907.18",3.30824234329059,0.072
"4894","ENSG00000120910.15",4.7355493599551,0.82
"4895","ENSG00000120913.24",4.79960361197757,0.938
"4896","ENSG00000120915.14",4.04318045599642,0.093
"4897","ENSG00000120925.16",4.93058852403614,0.74
"4898","ENSG00000120942.14",4.66178680669467,0.873
"4899","ENSG00000120948.19",4.42593999926843,0.52
"4900","ENSG00000120949.15",3.50089886463918,0.133
"4901","ENSG00000120963.12",3.90675829786546,0.005
"4902","ENSG00000120992.18",4.99849509644392,0.711
"4903","ENSG00000121005.9",3.7069044873045,0.312
"4904","ENSG00000121022.14",5.1647540596732,0.977
"4905","ENSG00000121039.10",3.79959830633525,0.04
"4906","ENSG00000121053.6",6.03198827423422,0.966
"4907","ENSG00000121057.13",4.27331149918308,0.387
"4908","ENSG00000121058.5",4.2241594432925,0.155
"4909","ENSG00000121060.19",4.33922524032016,0.204
"4910","ENSG00000121064.13",4.1100350426893,0.54
"4911","ENSG00000121067.19",4.41530167735367,0.46
"4912","ENSG00000121068.14",2.26427005635891,0.003
"4913","ENSG00000121073.15",5.38385615597887,0.993
"4914","ENSG00000121075.11",3.17031390686914,0.067
"4915","ENSG00000121089.4",4.17971647247754,0.65
"4916","ENSG00000121101.16",5.82204788952109,0.664
"4917","ENSG00000121104.8",3.79266797042395,0.043
"4918","ENSG00000121152.10",3.19024022450009,0.036
"4919","ENSG00000121207.12",4.26779031220958,0.165
"4920","ENSG00000121210.16",3.76147552440838,0.045
"4921","ENSG00000121211.8",4.05960294871958,0.643
"4922","ENSG00000121236.21",3.90945326015382,0.353
"4923","ENSG00000121270.16",3.49180704847796,0.139
"4924","ENSG00000121274.14",4.35782036375668,0.505
"4925","ENSG00000121281.13",4.10528937442545,0.405
"4926","ENSG00000121289.18",5.35461035916603,0.991
"4927","ENSG00000121297.8",5.03313681522826,0.152
"4928","ENSG00000121310.17",4.09147213423894,0.251
"4929","ENSG00000121316.11",4.95626407186153,0.215
"4930","ENSG00000121318.2",4.41228380062273,0.568
"4931","ENSG00000121335.12",5.72458523858642,0.434
"4932","ENSG00000121350.16",3.8377515200291,0.007
"4933","ENSG00000121361.5",6.13734903037474,0.882
"4934","ENSG00000121377.2",4.36659165837798,0.056
"4935","ENSG00000121380.12",3.94466618568668,0.496
"4936","ENSG00000121381.4",4.22932791848813,0.241
"4937","ENSG00000121390.19",2.86470804765665,0.015
"4938","ENSG00000121406.9",4.24096467212843,0.468
"4939","ENSG00000121410.12",5.48566781379712,0.995
"4940","ENSG00000121413.13",4.86350750953501,0.442
"4941","ENSG00000121417.14",4.69199768698034,0.875
"4942","ENSG00000121440.15",5.09270154037607,0.055
"4943","ENSG00000121454.6",4.48438091416993,0.942
"4944","ENSG00000121481.11",4.42341854500627,0.015
"4945","ENSG00000121486.12",4.01562129239392,0.329
"4946","ENSG00000121542.12",4.98066229007149,0.993
"4947","ENSG00000121552.4",5.20355654251381,0.804
"4948","ENSG00000121570.13",4.47975220143237,0.389
"4949","ENSG00000121577.14",3.79193219184616,0.196
"4950","ENSG00000121578.13",4.9334573789783,0.569
"4951","ENSG00000121579.14",4.48636915349311,0.242
"4952","ENSG00000121594.12",4.42369704785561,0.232
"4953","ENSG00000121621.7",2.28486967965822,0.002
"4954","ENSG00000121644.19",4.19423268599629,0.059
"4955","ENSG00000121653.11",5.12987515811978,0.964
"4956","ENSG00000121671.12",4.22635786279536,0.764
"4957","ENSG00000121680.16",5.22132392677181,0.995
"4958","ENSG00000121690.11",4.7254315585091,0.799
"4959","ENSG00000121691.7",4.82421588167723,0.824
"4960","ENSG00000121716.21",3.73831557238145,0.203
"4961","ENSG00000121741.17",4.34431752858763,0.03
"4962","ENSG00000121742.19",5.39202372734576,0.275
"4963","ENSG00000121743.4",4.08201486897047,0.448
"4964","ENSG00000121749.16",4.27046407014666,0.524
"4965","ENSG00000121753.13",5.18857735903939,0.975
"4966","ENSG00000121764.12",4.29262602412897,0.283
"4967","ENSG00000121766.16",3.93082329875278,0.258
"4968","ENSG00000121769.8",4.05673787124864,0.519
"4969","ENSG00000121774.18",4.67064923021048,0.064
"4970","ENSG00000121775.18",4.52213277174777,0.626
"4971","ENSG00000121797.10",3.93673175963356,0.362
"4972","ENSG00000121807.7",5.64530213084898,0.499
"4973","ENSG00000121851.13",4.91936689195336,0.754
"4974","ENSG00000121853.4",6.46365813377443,0.689
"4975","ENSG00000121858.11",4.45515400232227,0.301
"4976","ENSG00000121864.10",4.6067653363426,0.531
"4977","ENSG00000121871.4",5.16251449749375,0.23
"4978","ENSG00000121879.6",3.71619816233343,0.002
"4979","ENSG00000121892.15",3.68700747639936,0.066
"4980","ENSG00000121895.8",3.24807530372093,0.088
"4981","ENSG00000121897.15",3.96311698928155,0.028
"4982","ENSG00000121900.19",4.37579206770941,0.68
"4983","ENSG00000121903.15",4.0404706597044,0.118
"4984","ENSG00000121904.19",4.62138037056819,0.829
"4985","ENSG00000121905.10",4.25366518605353,0.178
"4986","ENSG00000121931.16",3.07671309189024,0.004
"4987","ENSG00000121933.19",5.5,0.362
"4988","ENSG00000121940.17",4.8401246473529,0.997
"4989","ENSG00000121957.15",1.54094380964466,0.001
"4990","ENSG00000121964.15",3.30364189814914,0.067
"4991","ENSG00000121966.7",4.64515050198132,0.888
"4992","ENSG00000121988.18",2.81877864041326,0.011
"4993","ENSG00000121989.15",4.68661121754656,0.276
"4994","ENSG00000122008.15",4.39753299651885,0.827
"4995","ENSG00000122012.14",3.32812415422552,0.156
"4996","ENSG00000122025.15",5.5,0.376
"4997","ENSG00000122026.11",4.69578332441172,0.903
"4998","ENSG00000122033.15",4.27146884289706,0.851
"4999","ENSG00000122034.17",4.66527842448125,0.529
"5000","ENSG00000122035.7",5.59541100127947,0.324
"5001","ENSG00000122068.13",4.13041307381825,0.07
"5002","ENSG00000122085.17",5.33268681555113,0.949
"5003","ENSG00000122121.12",4.56838665446584,0.256
"5004","ENSG00000122122.10",5.17646739741128,0.331
"5005","ENSG00000122126.18",4.47324547284108,0.549
"5006","ENSG00000122133.17",4.73302829459401,0.723
"5007","ENSG00000122136.14",6,0.5
"5008","ENSG00000122140.11",4.2105796829547,0.378
"5009","ENSG00000122145.15",4.66647432935802,0.7
"5010","ENSG00000122176.12",5.24052563117741,0.266
"5011","ENSG00000122180.5",5.90840129573544,0.515
"5012","ENSG00000122188.13",5.20562668072772,0.885
"5013","ENSG00000122194.19",4.44786539145151,0.495
"5014","ENSG00000122203.15",4.43562829046121,0.204
"5015","ENSG00000122218.16",5.20682461632067,0.641
"5016","ENSG00000122223.13",5.5,0.375
"5017","ENSG00000122224.18",3.83894711905733,0.393
"5018","ENSG00000122254.7",6.1,0.628
"5019","ENSG00000122257.20",4.44234432539691,0.432
"5020","ENSG00000122299.12",3.746056214819,0.082
"5021","ENSG00000122335.17",4.7247507236262,0.536
"5022","ENSG00000122359.18",4.96944799130307,0.938
"5023","ENSG00000122367.21",5.89543496741244,0.891
"5024","ENSG00000122376.12",3.37427679473275,0.092
"5025","ENSG00000122378.14",5.15141314100887,0.999
"5026","ENSG00000122386.11",4.59272767116532,0.944
"5027","ENSG00000122390.19",4.82301155875795,0.37
"5028","ENSG00000122406.14",4.95574140800477,0.738
"5029","ENSG00000122417.15",3.93419404714379,0.279
"5030","ENSG00000122420.10",2.17719131478697,0.003
"5031","ENSG00000122432.18",3.66562981448429,0.33
"5032","ENSG00000122435.11",4.0541279537704,0.368
"5033","ENSG00000122477.13",4.19886214942998,0.639
"5034","ENSG00000122481.17",4.82962957415548,0.753
"5035","ENSG00000122482.22",4.1448346027471,0.123
"5036","ENSG00000122483.18",3.19399068306845,0.001
"5037","ENSG00000122484.9",4.74293976618696,0.411
"5038","ENSG00000122490.19",4.99012895643427,0.967
"5039","ENSG00000122507.21",3.84634821571186,0.185
"5040","ENSG00000122512.16",4.77749320036294,0.583
"5041","ENSG00000122515.16",4.69937278417019,0.195
"5042","ENSG00000122543.11",6.5,0.764
"5043","ENSG00000122545.21",4.18445901345943,0.053
"5044","ENSG00000122547.11",5.79201650132077,1.001
"5045","ENSG00000122548.5",4.01494502133168,0.309
"5046","ENSG00000122550.18",3.97843021218444,0.452
"5047","ENSG00000122557.11",4.00922288935843,0.038
"5048","ENSG00000122565.19",4.23240019186225,0.082
"5049","ENSG00000122566.22",3.52387923430836,0.098
"5050","ENSG00000122574.12",6.58259340258627,0.945
"5051","ENSG00000122584.13",5.20984734284882,0.228
"5052","ENSG00000122585.8",6.8,1.001
"5053","ENSG00000122591.13",3.68258878861567,0.056
"5054","ENSG00000122592.8",4.55103875767262,0.806
"5055","ENSG00000122641.11",3.79890077996385,0.036
"5056","ENSG00000122642.11",4.99840796906597,0.844
"5057","ENSG00000122643.23",4.1164229739568,0.684
"5058","ENSG00000122644.13",3.61102088824588,0.194
"5059","ENSG00000122674.12",5.57659964383184,0.959
"5060","ENSG00000122678.17",4.21002961744491,0.459
"5061","ENSG00000122679.8",5.54855988222231,0.367
"5062","ENSG00000122687.19",4.39672249306789,0.802
"5063","ENSG00000122691.13",3.58853883195007,0.25
"5064","ENSG00000122692.9",4.97316187434193,0.09
"5065","ENSG00000122694.16",4.67459384764902,0.818
"5066","ENSG00000122696.14",5.37617503856249,0.99
"5067","ENSG00000122705.17",5.06253030364395,0.4
"5068","ENSG00000122707.12",4.63164515444507,0.695
"5069","ENSG00000122711.9",3.59077335559412,0.179
"5070","ENSG00000122728.6",3.69747764465589,0.133
"5071","ENSG00000122729.19",4.87302538600024,0.411
"5072","ENSG00000122733.12",4.42572164821851,0.355
"5073","ENSG00000122735.16",4.54384966033432,0.416
"5074","ENSG00000122741.16",4.63363279103718,0.673
"5075","ENSG00000122756.15",6.31854790501218,0.803
"5076","ENSG00000122778.10",4.21109982472012,0.145
"5077","ENSG00000122779.18",3.95295537183607,0.548
"5078","ENSG00000122783.17",5.35524901829509,0.992
"5079","ENSG00000122786.20",4.18830450595309,0.345
"5080","ENSG00000122787.15",3.43775863816561,0.11
"5081","ENSG00000122824.11",6.07273129003262,0.586
"5082","ENSG00000122852.15",5.67537186277281,0.353
"5083","ENSG00000122861.16",3.58909200242465,0.246
"5084","ENSG00000122862.5",4.28561699044401,0.364
"5085","ENSG00000122863.6",4.20373064318408,0.281
"5086","ENSG00000122870.12",4.1757554426213,0.36
"5087","ENSG00000122873.12",4.82436792571278,0.837
"5088","ENSG00000122877.18",5.81440277481566,0.811
"5089","ENSG00000122882.11",4.64232184553722,0.19
"5090","ENSG00000122884.13",4.56003679242603,0.187
"5091","ENSG00000122912.15",4.62525904688788,0.754
"5092","ENSG00000122952.17",4.91975034738898,0.787
"5093","ENSG00000122958.15",4.13281655263401,0.053
"5094","ENSG00000122965.11",4.72910813931748,0.785
"5095","ENSG00000122966.17",2.15516114410448,0.001
"5096","ENSG00000122970.16",5.31756154472553,0.901
"5097","ENSG00000122971.9",4.2266001124589,0.922
"5098","ENSG00000122986.14",4.3233043165199,0.325
"5099","ENSG00000123009.4",4.23876667799712,0.277
"5100","ENSG00000123064.13",4.11459348299518,0.294
"5101","ENSG00000123066.9",2.37740907259623,0.004
"5102","ENSG00000123080.12",4.02030000883222,0.444
"5103","ENSG00000123091.5",4.67855101943169,0.353
"5104","ENSG00000123094.16",3.83770042006133,0.006
"5105","ENSG00000123095.6",4.00838685056787,0.249
"5106","ENSG00000123096.12",4.54517939431923,0.891
"5107","ENSG00000123104.12",4.10415756835783,0.026
"5108","ENSG00000123106.11",2.82945017038534,0.033
"5109","ENSG00000123119.12",3.76107107175825,0.245
"5110","ENSG00000123124.14",4.01727385953798,0.263
"5111","ENSG00000123130.17",3.90988358403335,0.071
"5112","ENSG00000123131.13",4.90227928800895,0.722
"5113","ENSG00000123136.15",4.75382655400381,0.221
"5114","ENSG00000123143.13",3.84024742911213,0.322
"5115","ENSG00000123144.11",4.71135021864128,0.918
"5116","ENSG00000123146.20",2.96717654492806,0.001
"5117","ENSG00000123154.12",5.03451956444371,0.824
"5118","ENSG00000123159.16",4.41366992584523,0.39
"5119","ENSG00000123178.15",4.44391907653078,0.085
"5120","ENSG00000123179.14",4.94738007856683,0.601
"5121","ENSG00000123191.16",6.31530772210796,0.99
"5122","ENSG00000123200.17",4.65619437378673,0.095
"5123","ENSG00000123201.14",4.51158055533528,0.509
"5124","ENSG00000123213.23",3.79402184174724,0.041
"5125","ENSG00000123219.13",4.95854583781056,0.979
"5126","ENSG00000123240.17",4.51179905190043,0.461
"5127","ENSG00000123243.15",3.26924699986566,0.035
"5128","ENSG00000123268.9",5.12071801565139,0.701
"5129","ENSG00000123297.20",4.94562045862127,0.63
"5130","ENSG00000123329.20",4.69242890442744,0.526
"5131","ENSG00000123338.13",4.57908214043922,0.215
"5132","ENSG00000123342.16",5.08354990912959,0.984
"5133","ENSG00000123349.15",5.29294928229012,0.97
"5134","ENSG00000123352.18",3.82378959632822,0.142
"5135","ENSG00000123353.10",3.77873419794395,0.141
"5136","ENSG00000123358.20",4.8279749331334,0.82
"5137","ENSG00000123360.12",3.73450235447005,0.054
"5138","ENSG00000123364.5",3.74572555363561,0.267
"5139","ENSG00000123374.11",5.36955101489175,1
"5140","ENSG00000123384.14",3.83748485311882,0.271
"5141","ENSG00000123388.4",3.59450533240927,0.077
"5142","ENSG00000123395.15",4.49209391285147,0.753
"5143","ENSG00000123405.14",4.87934641298033,0.876
"5144","ENSG00000123407.4",4.5155843052353,0.184
"5145","ENSG00000123411.15",3.67857580890668,0.05
"5146","ENSG00000123415.16",5.0531419824819,0.663
"5147","ENSG00000123416.15",5.383279175723,0.978
"5148","ENSG00000123427.17",4.16533908515055,0.628
"5149","ENSG00000123444.14",4.94052712432919,0.916
"5150","ENSG00000123453.19",5.17361446035448,0.841
"5151","ENSG00000123472.12",5.23295085449837,0.855
"5152","ENSG00000123473.17",3.87834844505524,0.254
"5153","ENSG00000123485.12",3.1897247047422,0.056
"5154","ENSG00000123496.8",5.84197680104766,0.641
"5155","ENSG00000123500.10",4.36531626808869,0.682
"5156","ENSG00000123505.19",3.0347933656837,0.006
"5157","ENSG00000123545.6",3.44314678633893,0.037
"5158","ENSG00000123552.18",4.2067314172165,0.2
"5159","ENSG00000123560.14",4.76867369611371,0.256
"5160","ENSG00000123562.18",4.26303085812262,0.018
"5161","ENSG00000123570.4",4.54872698536491,0.061
"5162","ENSG00000123572.17",5.36277483338377,0.294
"5163","ENSG00000123575.9",4.32034056946873,0.388
"5164","ENSG00000123584.7",4.30379390527133,0.407
"5165","ENSG00000123595.8",4.81468340020888,0.833
"5166","ENSG00000123600.21",3.35407176638043,0.234
"5167","ENSG00000123607.16",4.48248644418013,0.374
"5168","ENSG00000123609.11",3.76929427300951,0.411
"5169","ENSG00000123610.5",3.21137294973544,0.096
"5170","ENSG00000123612.16",4.76865657589956,0.831
"5171","ENSG00000123636.19",4.10101329293978,0.337
"5172","ENSG00000123643.13",4.70237151260756,0.5
"5173","ENSG00000123684.13",4.99371125284528,0.743
"5174","ENSG00000123685.9",3.8799677778244,0.266
"5175","ENSG00000123689.6",5.5,0.386
"5176","ENSG00000123700.5",6.1680544812142,0.574
"5177","ENSG00000123728.10",3.96368404638035,0.151
"5178","ENSG00000123737.13",4.81576075178272,0.947
"5179","ENSG00000123739.11",4.89147028565691,0.819
"5180","ENSG00000123810.9",4.31244084154899,0.039
"5181","ENSG00000123815.13",4.80364230815751,0.856
"5182","ENSG00000123836.15",3.71781658432416,0.089
"5183","ENSG00000123838.11",3.81350232872094,0.34
"5184","ENSG00000123843.13",4.27065227059272,0.006
"5185","ENSG00000123870.10",2.68676837008336,0.036
"5186","ENSG00000123892.12",4.22242082566191,0.539
"5187","ENSG00000123901.9",3.76905738045845,0.38
"5188","ENSG00000123908.12",3.04825590360184,0.124
"5189","ENSG00000123933.17",4.78741462910825,0.968
"5190","ENSG00000123965.13",3.89796900116887,0.283
"5191","ENSG00000123975.5",1.39067610671294,0.001
"5192","ENSG00000123977.10",4.47663046872011,0.422
"5193","ENSG00000123983.15",3.89776179272298,0.036
"5194","ENSG00000123989.15",4.58772633533746,0.957
"5195","ENSG00000123992.20",4.38236707301024,0.783
"5196","ENSG00000123999.5",4.69799495517475,0.93
"5197","ENSG00000124006.15",5.48358400710986,0.978
"5198","ENSG00000124019.10",4.7893894573789,0.34
"5199","ENSG00000124067.17",4.7656285285945,0.824
"5200","ENSG00000124074.12",5.13960509766263,0.999
"5201","ENSG00000124091.10",3.87763618528799,0.318
"5202","ENSG00000124092.13",3.03462309266897,0.107
"5203","ENSG00000124098.10",5.49539736454794,0.929
"5204","ENSG00000124102.5",3.79253602152439,0.36
"5205","ENSG00000124103.10",5.96,0.44
"5206","ENSG00000124104.19",3.78021187330676,0.313
"5207","ENSG00000124107.5",4.65983816246966,0.61
"5208","ENSG00000124116.19",2.87982368519396,0.064
"5209","ENSG00000124120.11",4.6115993104204,0.411
"5210","ENSG00000124126.14",4.32626143524126,0.247
"5211","ENSG00000124134.9",3.96586968998757,0.445
"5212","ENSG00000124140.15",4.47368213443054,0.942
"5213","ENSG00000124143.11",6.3009229350017,0.752
"5214","ENSG00000124145.6",4.85124538349748,0.562
"5215","ENSG00000124151.19",2.85482364634049,0.001
"5216","ENSG00000124155.19",5.41998133960297,0.964
"5217","ENSG00000124159.17",5.95188527784457,0.549
"5218","ENSG00000124160.12",3.94576161620134,0.031
"5219","ENSG00000124164.16",4.68374215968078,0.117
"5220","ENSG00000124171.9",3.74731454287524,0.446
"5221","ENSG00000124172.10",4.71680245388578,0.451
"5222","ENSG00000124177.16",3.53793146338167,0.002
"5223","ENSG00000124181.15",5.35091418958558,0.985
"5224","ENSG00000124191.18",4.36218846794421,0.848
"5225","ENSG00000124193.16",4.13171299201832,0.077
"5226","ENSG00000124194.17",3.92661416392901,0.046
"5227","ENSG00000124196.6",6.6032307705541,0.834
"5228","ENSG00000124198.10",4.42005476437951,0.025
"5229","ENSG00000124201.15",3.00598898093812,0.002
"5230","ENSG00000124203.7",3.82650144562735,0.489
"5231","ENSG00000124207.17",5.00843606474768,0.339
"5232","ENSG00000124208.16",4.30857673502828,0.835
"5233","ENSG00000124209.4",4.54145018454294,0.068
"5234","ENSG00000124212.6",4.3040976093806,0.666
"5235","ENSG00000124214.21",4.65449955955556,0.268
"5236","ENSG00000124215.17",3.25960651306628,0.002
"5237","ENSG00000124216.4",3.97040408680279,0.397
"5238","ENSG00000124222.22",4.20298253179669,0.11
"5239","ENSG00000124224.18",3.96417417629129,0.101
"5240","ENSG00000124225.16",3.60319896918349,0.243
"5241","ENSG00000124226.11",3.88515356165248,0.29
"5242","ENSG00000124228.15",4.14470704249285,0.285
"5243","ENSG00000124232.11",6.28918976356024,0.795
"5244","ENSG00000124233.12",7.42810943995985,0.955
"5245","ENSG00000124243.19",4.02763766516401,0.363
"5246","ENSG00000124249.7",4.11961256121704,0.535
"5247","ENSG00000124251.11",4.82946157224646,0.912
"5248","ENSG00000124253.11",4.94408868779971,0.695
"5249","ENSG00000124256.15",4.33740341698498,0.401
"5250","ENSG00000124257.7",4.5994102765311,0.627
"5251","ENSG00000124260.12",3.8155500146944,0.397
"5252","ENSG00000124275.15",3.82979155279696,0.185
"5253","ENSG00000124279.12",4.41325370710269,0.194
"5254","ENSG00000124299.15",4.48124389089553,0.887
"5255","ENSG00000124302.13",4.84777640544355,0.346
"5256","ENSG00000124313.18",3.57229488237792,0.128
"5257","ENSG00000124333.16",4.6783978005051,0.199
"5258","ENSG00000124334.18",6.4984810080794,0.983
"5259","ENSG00000124343.14",5.2975168566234,0.775
"5260","ENSG00000124356.17",4.42150014692568,0.068
"5261","ENSG00000124357.13",4.75015833201921,0.983
"5262","ENSG00000124370.11",5.13232878697446,0.996
"5263","ENSG00000124374.9",3.86787515171475,0.287
"5264","ENSG00000124380.11",5.10964899161476,0.625
"5265","ENSG00000124383.9",4.55834786407489,0.321
"5266","ENSG00000124391.5",4.12456614152666,0.058
"5267","ENSG00000124399.4",5.96,0.422
"5268","ENSG00000124406.16",4.32083024197486,0.41
"5269","ENSG00000124422.12",4.47449090126773,0.268
"5270","ENSG00000124429.18",5.26895161408801,0.788
"5271","ENSG00000124440.16",3.82918243719689,0.343
"5272","ENSG00000124444.16",4.34599063839639,0.977
"5273","ENSG00000124449.7",3.65699308008286,0.042
"5274","ENSG00000124459.12",4.37664792029851,0.377
"5275","ENSG00000124466.9",3.19705815480086,0.074
"5276","ENSG00000124467.19",5.05268321372188,0.369
"5277","ENSG00000124469.12",3.88830837434614,0.541
"5278","ENSG00000124479.11",5.24281978790011,0.249
"5279","ENSG00000124486.14",3.8571372511058,0.021
"5280","ENSG00000124490.14",4.90037748598561,0.073
"5281","ENSG00000124493.14",4.59499148258297,0.232
"5282","ENSG00000124496.12",2.6945071971952,0.011
"5283","ENSG00000124507.11",3.87949593569948,0.191
"5284","ENSG00000124508.17",4.12942304736765,0.724
"5285","ENSG00000124523.17",4.45262417210235,0.908
"5286","ENSG00000124532.15",5.485989845137,0.94
"5287","ENSG00000124535.16",3.74877870427207,0.099
"5288","ENSG00000124541.7",5.0166480744762,0.843
"5289","ENSG00000124549.15",4.6012781529569,0.819
"5290","ENSG00000124557.14",5.88153558975668,0.674
"5291","ENSG00000124562.10",5.37697804737831,0.912
"5292","ENSG00000124570.21",4.48239122384535,0.004
"5293","ENSG00000124571.18",4.13310011166433,0.038
"5294","ENSG00000124574.15",4.67578442484234,0.529
"5295","ENSG00000124587.14",4.54215082767579,0.555
"5296","ENSG00000124588.22",5.40127116239056,0.897
"5297","ENSG00000124593.16",4.9491117965124,0.813
"5298","ENSG00000124596.17",3.56032446392429,0.121
"5299","ENSG00000124602.10",4.22329707240497,0.283
"5300","ENSG00000124608.5",5.011589244029,0.832
"5301","ENSG00000124613.9",4.09562580467789,0.399
"5302","ENSG00000124614.16",5.29052076652545,0.976
"5303","ENSG00000124615.20",4.46261931998412,0.059
"5304","ENSG00000124635.9",3.07226431920225,0.141
"5305","ENSG00000124641.16",4.83200186729123,0.695
"5306","ENSG00000124657.1",4.72515086747104,0.862
"5307","ENSG00000124664.11",3.75695312394044,0.39
"5308","ENSG00000124678.20",3.96644212882855,0.286
"5309","ENSG00000124688.14",4.0591189104302,0.61
"5310","ENSG00000124702.19",5.46670406318264,1.001
"5311","ENSG00000124713.6",3.85539511352466,0.339
"5312","ENSG00000124721.18",6.96281479391042,0.936
"5313","ENSG00000124731.13",6.14866998201146,0.713
"5314","ENSG00000124733.5",5.00209771317195,0.999
"5315","ENSG00000124743.6",3.05740122922203,0.055
"5316","ENSG00000124749.17",5.5748643583558,0.897
"5317","ENSG00000124762.14",3.9715708435719,0.696
"5318","ENSG00000124767.7",5.25887279236554,0.988
"5319","ENSG00000124772.12",3.59606395749048,0.142
"5320","ENSG00000124782.21",3.53172828355461,0.003
"5321","ENSG00000124783.14",4.92981470338541,0.703
"5322","ENSG00000124784.9",4.26421142079271,0.323
"5323","ENSG00000124785.9",4.9145583026933,0.587
"5324","ENSG00000124786.12",4.02261943717037,0.577
"5325","ENSG00000124787.14",4.33867956560688,0.304
"5326","ENSG00000124788.19",4.88838052205746,0.68
"5327","ENSG00000124789.12",4.26168709508239,0.434
"5328","ENSG00000124795.17",4.51922300752132,0.494
"5329","ENSG00000124802.12",4.58664907189713,0.588
"5330","ENSG00000124812.15",5.4,0.147
"5331","ENSG00000124813.23",4.48635870775386,0.69
"5332","ENSG00000124831.19",3.44855659851913,0.002
"5333","ENSG00000124835.2",4.7558094810861,0.13
"5334","ENSG00000124839.13",4.29209580072178,0.447
"5335","ENSG00000124875.10",6.1,0.647
"5336","ENSG00000124882.4",5.05610417984087,0.609
"5337","ENSG00000124915.10",4.6798701773565,0.48
"5338","ENSG00000124920.14",3.8954980884409,0.678
"5339","ENSG00000124939.6",5.4906464940413,0.277
"5340","ENSG00000124942.14",2.85213241452782,0.002
"5341","ENSG00000125037.13",4.15419891089534,0.083
"5342","ENSG00000125046.16",4.46159494391835,0.858
"5343","ENSG00000125089.18",4.90526851254103,0.701
"5344","ENSG00000125107.19",4.56832208992817,0.315
"5345","ENSG00000125122.17",4.21037529457432,0.627
"5346","ENSG00000125124.14",7.04324649431205,0.947
"5347","ENSG00000125144.14",5.32045322828907,0.288
"5348","ENSG00000125148.7",2.87756235133988,0.06
"5349","ENSG00000125149.12",4.22543785957853,0.486
"5350","ENSG00000125166.13",5.25499795196433,0.916
"5351","ENSG00000125170.11",4.39287836247957,0.639
"5352","ENSG00000125207.7",4.93746909427504,0.337
"5353","ENSG00000125245.14",6.76174903796678,0.789
"5354","ENSG00000125246.16",3.60464065532619,0.365
"5355","ENSG00000125247.16",5.00918738118321,0.961
"5356","ENSG00000125249.7",5.04490570194012,0.572
"5357","ENSG00000125257.16",2.67656467934638,0.036
"5358","ENSG00000125266.8",4.91394132082467,0.962
"5359","ENSG00000125304.10",4.42971425590196,0.899
"5360","ENSG00000125319.15",4.78711804123796,0.985
"5361","ENSG00000125337.21",4.8170820131312,0.228
"5362","ENSG00000125347.15",5.12780965718777,0.848
"5363","ENSG00000125351.13",5.03152075029373,0.943
"5364","ENSG00000125354.24",5.15779676360401,0.842
"5365","ENSG00000125355.16",4.67769227527923,0.575
"5366","ENSG00000125356.7",5.40445960916338,0.99
"5367","ENSG00000125375.18",3.55469992248103,0.178
"5368","ENSG00000125378.16",3.95234536590541,0.487
"5369","ENSG00000125384.7",5.51524596780791,0.965
"5370","ENSG00000125386.16",4.09842241299466,0.195
"5371","ENSG00000125388.20",5.08307393543253,0.917
"5372","ENSG00000125398.8",3.20199273991769,0.041
"5373","ENSG00000125409.13",5.04418070799342,0.829
"5374","ENSG00000125430.9",3.75625809160357,0.367
"5375","ENSG00000125434.11",4.56719622564796,0.89
"5376","ENSG00000125445.11",5.04560811450852,0.671
"5377","ENSG00000125447.18",4.44297162433875,0.225
"5378","ENSG00000125449.7",4.91274545999051,0.855
"5379","ENSG00000125450.11",5.17604778292944,0.999
"5380","ENSG00000125454.12",4.73144718309073,0.903
"5381","ENSG00000125457.15",4.97779473367131,0.801
"5382","ENSG00000125458.7",5.17503649639747,0.671
"5383","ENSG00000125459.17",4.53445594378001,0.547
"5384","ENSG00000125462.19",3.99290581521312,0.245
"5385","ENSG00000125482.13",4.37938073968598,0.244
"5386","ENSG00000125484.12",3.90178065115334,0.055
"5387","ENSG00000125485.18",3.74255697377382,0.283
"5388","ENSG00000125492.10",5.34855588934579,0.327
"5389","ENSG00000125503.13",4.43784549244372,0.06
"5390","ENSG00000125505.17",4.8751782351214,0.592
"5391","ENSG00000125510.18",6.00764422270125,0.995
"5392","ENSG00000125514.9",6.8,1.001
"5393","ENSG00000125520.14",5.41171128277854,0.997
"5394","ENSG00000125531.7",6.10917458599376,0.999
"5395","ENSG00000125533.6",6.1,0.659
"5396","ENSG00000125534.10",4.77528417117924,0.921
"5397","ENSG00000125538.12",4.47188822975078,0.387
