"","GENE","SCORE","FDR"
"12045","ENSG00000170653.19",4.04060149185194,0.692
"12046","ENSG00000170667.15",2.36116218613719,0.034
"12047","ENSG00000170677.6",3.30154874270537,0.108
"12048","ENSG00000170683.7",3.09808812691256,0.231
"12049","ENSG00000170684.10",3.92311426239666,0.817
"12050","ENSG00000170688.4",6.35716566162718,0.994
"12051","ENSG00000170689.10",4.22636347178088,0.57
"12052","ENSG00000170703.16",4.16514508776168,0.583
"12053","ENSG00000170734.12",4.15695408822381,0.229
"12054","ENSG00000170743.17",5.85,1.001
"12055","ENSG00000170745.12",4.52552549473525,0.257
"12056","ENSG00000170759.11",3.96344062307985,0.956
"12057","ENSG00000170776.22",4.06503602896446,0.933
"12058","ENSG00000170779.11",2.30606597613505,0.008
"12059","ENSG00000170786.13",4.49295058464299,0.959
"12060","ENSG00000170788.14",3.47288939967328,0.523
"12061","ENSG00000170790.6",3.22043696717382,0.377
"12062","ENSG00000170791.18",4.08346589358418,0.881
"12063","ENSG00000170801.10",3.36716356954522,0.526
"12064","ENSG00000170802.17",3.65081665680066,0.771
"12065","ENSG00000170807.12",5.4144235472911,0.782
"12066","ENSG00000170820.12",5.29454581549992,0.579
"12067","ENSG00000170827.9",3.57263988434138,0.275
"12068","ENSG00000170832.13",3.81185280944816,0.743
"12069","ENSG00000170836.13",3.91059681931267,0.347
"12070","ENSG00000170846.17",3.88454386650721,0.356
"12071","ENSG00000170848.16",3.69135395088475,0.231
"12072","ENSG00000170852.12",3.29854417439286,0.356
"12073","ENSG00000170854.18",4.02716181324325,0.994
"12074","ENSG00000170855.4",3.90963788684004,0.551
"12075","ENSG00000170858.10",4.25372725191083,0.098
"12076","ENSG00000170860.4",3.51510852372325,0.183
"12077","ENSG00000170871.12",3.22782603164843,0.048
"12078","ENSG00000170873.19",3.1077807106912,0.288
"12079","ENSG00000170876.8",4.09546200013048,0.768
"12080","ENSG00000170881.5",5.37915482164201,0.59
"12081","ENSG00000170889.14",4.07963393062146,0.962
"12082","ENSG00000170890.14",4.59043424932986,0.222
"12083","ENSG00000170891.11",5.89216679449834,0.873
"12084","ENSG00000170892.13",3.97630601985162,0.166
"12085","ENSG00000170899.11",3.23843563546647,0.201
"12086","ENSG00000170903.12",3.51234186264581,0.665
"12087","ENSG00000170906.16",3.61097062937314,0.238
"12088","ENSG00000170909.14",4.29904865035301,0.843
"12089","ENSG00000170915.9",3.36349000066294,0.332
"12090","ENSG00000170917.14",3.68176515064288,0.572
"12091","ENSG00000170919.16",3.70240034755843,0.972
"12092","ENSG00000170921.16",3.40744205843736,0.576
"12093","ENSG00000170923.4",3.788679051604,0.623
"12094","ENSG00000170925.3",4.81082221178688,0.721
"12095","ENSG00000170929.6",4.82546410308088,0.471
"12096","ENSG00000170935.8",4.00574886445647,0.34
"12097","ENSG00000170946.15",3.82704930024799,0.403
"12098","ENSG00000170949.18",4.57044926159162,0.994
"12099","ENSG00000170954.12",3.3607628693786,0.026
"12100","ENSG00000170955.10",3.90908943806497,0.434
"12101","ENSG00000170956.17",5.92738150626095,0.993
"12102","ENSG00000170959.15",4.10570454887814,0.831
"12103","ENSG00000170961.7",2.98211233084933,0.157
"12104","ENSG00000170962.13",2.7970385916048,0.076
"12105","ENSG00000170965.10",2.86738105000287,0.147
"12106","ENSG00000170989.10",4.51015400878951,0.576
"12107","ENSG00000171004.19",3.81046330033415,0.945
"12108","ENSG00000171016.13",3.83579545136693,0.734
"12109","ENSG00000171017.11",3.92640736180355,0.752
"12110","ENSG00000171033.13",3.53314524034719,0.466
"12111","ENSG00000171044.11",4.4534075473644,0.239
"12112","ENSG00000171045.16",3.87141428374871,0.416
"12113","ENSG00000171049.9",4.03902518340973,0.667
"12114","ENSG00000171051.9",4.9856393210749,0.798
"12115","ENSG00000171055.15",4.05826817374067,0.854
"12116","ENSG00000171056.8",3.26533244160867,0.374
"12117","ENSG00000171060.11",2.70667771773119,0.079
"12118","ENSG00000171067.11",3.98863675744587,0.552
"12119","ENSG00000171084.16",2.41141003782122,0.024
"12120","ENSG00000171094.18",4.2483963772177,0.297
"12121","ENSG00000171097.14",2.9779477649851,0.059
"12122","ENSG00000171100.16",5.20254965239675,0.847
"12123","ENSG00000171102.16",5.12535628645615,0.489
"12124","ENSG00000171103.11",3.61005558393431,0.684
"12125","ENSG00000171105.14",2.98103202871628,0.067
"12126","ENSG00000171109.19",3.73146091639734,0.46
"12127","ENSG00000171115.4",4.593463174771,0.249
"12128","ENSG00000171116.7",3.24007320804368,0.397
"12129","ENSG00000171121.17",5.73780783568496,0.976
"12130","ENSG00000171124.14",5.11281825082893,0.71
"12131","ENSG00000171126.8",3.05024742337057,0.258
"12132","ENSG00000171130.19",3.63277210068893,0.027
"12133","ENSG00000171132.14",3.43591092708105,0.305
"12134","ENSG00000171133.4",5.90665739341754,0.75
"12135","ENSG00000171135.15",3.87760932334049,0.949
"12136","ENSG00000171148.14",3.9373901827398,0.767
"12137","ENSG00000171150.9",3.64063706699074,0.504
"12138","ENSG00000171155.8",3.84516934477123,0.87
"12139","ENSG00000171159.5",3.17867698128594,0.152
"12140","ENSG00000171160.18",3.30084591459678,0.351
"12141","ENSG00000171161.13",2.65272680227705,0.029
"12142","ENSG00000171163.16",3.47110071267443,0.417
"12143","ENSG00000171169.9",3.98940114894641,0.938
"12144","ENSG00000171174.15",2.83899923015295,0.157
"12145","ENSG00000171180.3",4.02458446393673,0.565
"12146","ENSG00000171189.18",5.53167891263114,0.669
"12147","ENSG00000171195.11",4.09344548721779,0.485
"12148","ENSG00000171199.11",4.16100247512493,0.11
"12149","ENSG00000171201.12",4.55,0.206
"12150","ENSG00000171202.7",3.54760788116791,0.303
"12151","ENSG00000171204.13",3.71040790984324,0.692
"12152","ENSG00000171206.15",3.69430596218475,0.755
"12153","ENSG00000171208.10",3.73355810267191,0.48
"12154","ENSG00000171217.5",3.1997597808013,0.176
"12155","ENSG00000171219.9",3.83476179638501,0.55
"12156","ENSG00000171222.11",2.80714047761283,0.085
"12157","ENSG00000171223.6",3.82444991143137,0.323
"12158","ENSG00000171224.9",2.77478707396533,0.114
"12159","ENSG00000171227.7",2.49135478063693,0.022
"12160","ENSG00000171234.14",5.0992302131623,0.78
"12161","ENSG00000171236.10",3.06945264827385,0.346
"12162","ENSG00000171241.9",3.07496333416732,0.266
"12163","ENSG00000171243.8",5.16311967261233,0.515
"12164","ENSG00000171246.6",4.75220089530764,0.98
"12165","ENSG00000171262.11",4.006643020561,0.77
"12166","ENSG00000171291.9",3.46656193178135,0.834
"12167","ENSG00000171295.13",3.4165591116101,0.459
"12168","ENSG00000171298.13",3.84303352109719,0.895
"12169","ENSG00000171302.17",3.79836694137738,0.959
"12170","ENSG00000171303.8",3.36718567537141,0.385
"12171","ENSG00000171307.19",4.3747135219068,0.836
"12172","ENSG00000171310.11",4.34044557095674,0.897
"12173","ENSG00000171311.13",3.4787595917318,0.685
"12174","ENSG00000171314.9",3.77840313499224,0.417
"12175","ENSG00000171316.12",3.81088686934717,0.841
"12176","ENSG00000171320.15",2.07824868963867,0.002
"12177","ENSG00000171345.13",4.30668353404689,0.274
"12178","ENSG00000171346.16",2.82315385241884,0.142
"12179","ENSG00000171357.6",4.77116581368111,0.602
"12180","ENSG00000171365.17",2.73881968401989,0.003
"12181","ENSG00000171368.12",3.32773783134842,0.391
"12182","ENSG00000171385.10",5.32435932014459,0.789
"12183","ENSG00000171388.12",3.31192794300696,0.193
"12184","ENSG00000171401.15",4.30249540782328,0.285
"12185","ENSG00000171402.15",4.56673759267621,0.352
"12186","ENSG00000171403.10",2.86735278124336,0.036
"12187","ENSG00000171408.14",3.36279227695912,0.35
"12188","ENSG00000171421.13",3.98673970053785,0.914
"12189","ENSG00000171425.10",3.34966251359114,0.597
"12190","ENSG00000171428.15",3.23289359182897,0.14
"12191","ENSG00000171431.4",3.33736826606437,0.022
"12192","ENSG00000171433.12",5.25,0.451
"12193","ENSG00000171435.14",4.26921892717056,0.163
"12194","ENSG00000171443.7",3.0473519646272,0.226
"12195","ENSG00000171444.18",2.69796361625643,0.006
"12196","ENSG00000171446.7",5.25,0.435
"12197","ENSG00000171448.9",3.6920645522552,0.786
"12198","ENSG00000171453.20",3.63712578671498,0.823
"12199","ENSG00000171456.21",3.56946473372896,0.482
"12200","ENSG00000171462.15",3.76732076551877,0.811
"12201","ENSG00000171466.10",3.90097677492972,0.983
"12202","ENSG00000171467.16",3.73183319599607,0.674
"12203","ENSG00000171469.11",3.83757848448869,0.64
"12204","ENSG00000171475.14",3.83174495022695,0.57
"12205","ENSG00000171476.22",4.43788426191668,0.301
"12206","ENSG00000171483.13",5.23434283102603,0.851
"12207","ENSG00000171488.15",3.7844903782479,0.509
"12208","ENSG00000171490.13",4.14632273009711,0.965
"12209","ENSG00000171492.14",4.00245968073255,0.725
"12210","ENSG00000171495.17",4.55,0.212
"12211","ENSG00000171496.5",5.97594193741254,0.783
"12212","ENSG00000171497.5",3.89296071859348,0.891
"12213","ENSG00000171502.15",3.92367050806766,0.861
"12214","ENSG00000171503.13",3.17587576254789,0.248
"12215","ENSG00000171509.16",4.2927387901607,0.634
"12216","ENSG00000171517.6",4.00070523371613,0.674
"12217","ENSG00000171522.6",3.58688273631459,0.791
"12218","ENSG00000171530.15",3.52099203113321,0.378
"12219","ENSG00000171532.5",3.73570970047703,0.067
"12220","ENSG00000171533.12",5.97068457838951,0.942
"12221","ENSG00000171551.12",3.22976864267008,0.365
"12222","ENSG00000171552.14",3.70037761908984,0.582
"12223","ENSG00000171557.17",4.08856460337371,0.491
"12224","ENSG00000171560.17",4.41162379803117,0.296
"12225","ENSG00000171561.4",2.97098361507392,0.262
"12226","ENSG00000171564.12",5.57435966997376,0.855
"12227","ENSG00000171566.12",3.66184223773577,0.905
"12228","ENSG00000171570.11",4.5699163336105,0.649
"12229","ENSG00000171574.18",3.21446847682897,0.453
"12230","ENSG00000171587.15",4.54883045327923,0.214
"12231","ENSG00000171595.14",5.19563318407437,0.497
"12232","ENSG00000171596.7",3.20016140681521,0.176
"12233","ENSG00000171603.18",4.2296509032919,0.952
"12234","ENSG00000171604.12",3.52593868165036,0.625
"12235","ENSG00000171606.18",3.96492289154725,0.759
"12236","ENSG00000171608.17",3.14408315925313,0.161
"12237","ENSG00000171612.7",4.27963276853652,0.99
"12238","ENSG00000171617.15",3.29464716437097,0.248
"12239","ENSG00000171621.14",3.59027196112939,0.212
"12240","ENSG00000171631.16",3.60984150098709,0.047
"12241","ENSG00000171634.19",3.69090986173003,0.833
"12242","ENSG00000171643.14",5.2068402533782,0.62
"12243","ENSG00000171649.12",3.7299052040455,0.218
"12244","ENSG00000171657.6",2.92213132434331,0.217
"12245","ENSG00000171658.8",2.96147112601085,0.059
"12246","ENSG00000171659.16",4.38459923542436,0.286
"12247","ENSG00000171671.6",3.66108417382462,0.558
"12248","ENSG00000171680.23",4.91949411015258,0.951
"12249","ENSG00000171681.13",4.20528287007469,0.857
"12250","ENSG00000171695.11",5.53545827858372,0.761
"12251","ENSG00000171700.14",3.58424952641516,0.748
"12252","ENSG00000171703.17",3.06324806800661,0.183
"12253","ENSG00000171720.10",3.97118570022428,0.942
"12254","ENSG00000171722.13",5.1932499078817,0.779
"12255","ENSG00000171723.16",4.28851357357935,0.878
"12256","ENSG00000171724.3",4.40850616963207,0.217
"12257","ENSG00000171729.14",3.32610062713612,0.602
"12258","ENSG00000171735.19",3.55149983595907,0.556
"12259","ENSG00000171747.9",4.34786771549242,0.9
"12260","ENSG00000171757.17",3.35228074356127,0.46
"12261","ENSG00000171759.10",5.23134389408172,0.562
"12262","ENSG00000171763.20",3.77139460852322,0.736
"12263","ENSG00000171766.17",3.94889413691821,0.671
"12264","ENSG00000171772.17",3.96809274788861,0.61
"12265","ENSG00000171777.16",3.20886163431611,0.33
"12266","ENSG00000171786.6",4.511184193669,0.979
"12267","ENSG00000171790.16",3.94457244509024,0.83
"12268","ENSG00000171791.14",3.70308944462075,0.757
"12269","ENSG00000171792.11",3.17436793038654,0.054
"12270","ENSG00000171793.16",3.42729320236679,0.351
"12271","ENSG00000171798.19",2.85332458223741,0.051
"12272","ENSG00000171806.12",3.05139764510159,0.123
"12273","ENSG00000171811.14",3.73190694311041,0.107
"12274","ENSG00000171812.13",4.025184147429,0.236
"12275","ENSG00000171813.14",3.12088424299705,0.428
"12276","ENSG00000171817.17",3.2670961851445,0.181
"12277","ENSG00000171819.5",5.21437319304562,0.946
"12278","ENSG00000171823.7",2.91710656239084,0.014
"12279","ENSG00000171824.14",4.22970993854668,0.553
"12280","ENSG00000171840.13",3.69761575918804,0.864
"12281","ENSG00000171843.17",3.15659694732619,0.229
"12282","ENSG00000171847.11",4.72506666043103,0.508
"12283","ENSG00000171848.16",2.89402905378109,0.115
"12284","ENSG00000171853.16",3.83187978853812,0.352
"12285","ENSG00000171855.7",5.7272391917103,0.667
"12286","ENSG00000171858.18",3.61435754816948,0.636
"12287","ENSG00000171860.5",5.65,0.778
"12288","ENSG00000171861.11",3.99675118476247,0.96
"12289","ENSG00000171862.12",3.43208528377268,0.551
"12290","ENSG00000171863.15",3.69990874291312,0.408
"12291","ENSG00000171864.5",3.43340796227792,0.271
"12292","ENSG00000171865.10",4.17565266987597,0.912
"12293","ENSG00000171867.18",4.12045930744637,0.945
"12294","ENSG00000171873.8",4.22497824584441,0.064
"12295","ENSG00000171877.21",3.19008655265707,0.375
"12296","ENSG00000171885.18",4.75,0.291
"12297","ENSG00000171889.6",3.4954249897255,0.701
"12298","ENSG00000171903.17",4.19682963773451,0.652
"12299","ENSG00000171914.17",3.11892227848127,0.015
"12300","ENSG00000171916.17",2.79325244702392,0.062
"12301","ENSG00000171928.14",4.3387298578615,0.949
"12302","ENSG00000171931.13",2.90796218925037,0.074
"12303","ENSG00000171940.14",3.66441556255713,0.04
"12304","ENSG00000171943.12",2.65981191308948,0.04
"12305","ENSG00000171951.5",4.29616486836733,0.757
"12306","ENSG00000171953.16",3.3810270582951,0.149
"12307","ENSG00000171954.13",5.11001625735633,0.752
"12308","ENSG00000171956.7",4.37049534463459,0.87
"12309","ENSG00000171960.12",3.82977342292091,0.771
"12310","ENSG00000171962.18",4.19745910601081,0.989
"12311","ENSG00000171970.14",3.57619398558322,0.482
"12312","ENSG00000171984.15",4.15880787325027,0.955
"12313","ENSG00000171988.20",3.62095916187566,0.811
"12314","ENSG00000171992.13",3.26898981537286,0.1
"12315","ENSG00000172000.7",4.07580477296587,0.784
"12316","ENSG00000172005.11",4.75,0.269
"12317","ENSG00000172006.12",3.67758916233609,0.748
"12318","ENSG00000172007.7",3.18073639608732,0.238
"12319","ENSG00000172009.15",3.43901306541305,0.535
"12320","ENSG00000172014.12",4.21766392861115,0.981
"12321","ENSG00000172031.7",4.35098568782849,0.902
"12322","ENSG00000172037.14",3.719271812468,0.58
"12323","ENSG00000172046.20",3.65459258709402,0.96
"12324","ENSG00000172053.18",3.83872799164988,0.493
"12325","ENSG00000172057.10",3.94466171407229,0.801
"12326","ENSG00000172058.16",5.17983165298089,0.838
"12327","ENSG00000172059.11",3.67203372067416,0.86
"12328","ENSG00000172061.9",4.78949380692351,0.463
"12329","ENSG00000172062.17",3.89303884675743,0.595
"12330","ENSG00000172071.15",3.37655081161127,0.315
"12331","ENSG00000172073.4",4.1957680562275,0.108
"12332","ENSG00000172081.14",3.58239256319577,0.887
"12333","ENSG00000172086.9",5.06623974981455,0.91
"12334","ENSG00000172113.10",3.9568925764473,0.816
"12335","ENSG00000172115.9",4.09848433759567,0.792
"12336","ENSG00000172116.23",4.45,0.079
"12337","ENSG00000172123.13",3.4625567775836,0.294
"12338","ENSG00000172137.19",4.53872496895407,0.307
"12339","ENSG00000172139.15",4.17505627852155,0.243
"12340","ENSG00000172146.4",3.07430850714851,0.173
"12341","ENSG00000172159.16",3.78098560416586,0.593
"12342","ENSG00000172164.15",4.3863733271204,0.266
"12343","ENSG00000172167.8",3.07657308290257,0.129
"12344","ENSG00000172171.11",3.52827342212167,0.276
"12345","ENSG00000172172.8",3.41446894790506,0.313
"12346","ENSG00000172175.15",3.24353551138644,0.386
"12347","ENSG00000172179.13",5.55,0.697
"12348","ENSG00000172183.16",3.26104983475003,0.189
"12349","ENSG00000172186.7",6.03361249885814,0.737
"12350","ENSG00000172201.12",4.55198518769522,0.314
"12351","ENSG00000172209.6",3.27234321931493,0.218
"12352","ENSG00000172215.6",3.03942848672576,0.182
"12353","ENSG00000172232.10",2.77326234947473,0.154
"12354","ENSG00000172236.18",3.7610443949722,0.011
"12355","ENSG00000172239.14",3.49326116352181,0.776
"12356","ENSG00000172243.18",3.65463570840139,0.649
"12357","ENSG00000172244.9",2.70367539574623,0.047
"12358","ENSG00000172247.4",6.00302916474655,0.718
"12359","ENSG00000172250.17",4.5134329308357,0.245
"12360","ENSG00000172260.15",3.56414417978143,0.654
"12361","ENSG00000172262.12",4.23984496229124,0.758
"12362","ENSG00000172264.18",3.7920842670283,0.57
"12363","ENSG00000172269.20",3.95391335160464,0.431
"12364","ENSG00000172270.22",4.01369989668629,0.889
"12365","ENSG00000172273.13",3.35941736299378,0.288
"12366","ENSG00000172292.15",5.11249007995289,0.798
"12367","ENSG00000172296.13",2.87396695032848,0.125
"12368","ENSG00000172301.11",3.86700876273311,0.836
"12369","ENSG00000172315.6",3.69317497190039,0.864
"12370","ENSG00000172320.4",2.68006307875325,0.044
"12371","ENSG00000172322.14",4.55,0.233
"12372","ENSG00000172324.6",2.52124731339951,0.007
"12373","ENSG00000172331.12",3.41047646130443,0.441
"12374","ENSG00000172336.5",3.62565825397502,0.733
"12375","ENSG00000172339.10",3.25732022519173,0.322
"12376","ENSG00000172340.15",3.82010667707801,0.462
"12377","ENSG00000172345.14",1.60789860355947,0.001
"12378","ENSG00000172346.15",3.02205322955147,0.156
"12379","ENSG00000172348.16",4.43131176614088,0.182
"12380","ENSG00000172349.18",3.89429245851563,0.641
"12381","ENSG00000172350.10",3.44084483297225,0.245
"12382","ENSG00000172354.10",3.45808244443564,0.571
"12383","ENSG00000172361.6",3.80209492049265,0.834
"12384","ENSG00000172366.20",3.61098431958151,0.769
"12385","ENSG00000172367.16",5.9030272550564,0.804
"12386","ENSG00000172375.14",4.52784107360262,0.916
"12387","ENSG00000172379.22",3.71549918134527,0.464
"12388","ENSG00000172380.6",3.94018495333854,0.908
"12389","ENSG00000172382.10",4.47173169985075,0.986
"12390","ENSG00000172403.11",1.87910388243719,0.004
"12391","ENSG00000172409.7",3.4180646888856,0.295
"12392","ENSG00000172421.10",2.80616403139313,0.095
"12393","ENSG00000172425.12",5.63017622475599,0.84
"12394","ENSG00000172426.16",3.9560587938235,0.799
"12395","ENSG00000172428.11",4.12208356786545,0.462
"12396","ENSG00000172432.19",2.81470044551483,0.049
"12397","ENSG00000172456.18",4.63231852076789,0.961
"12398","ENSG00000172458.5",3.89162001677309,0.194
"12399","ENSG00000172460.18",5.14149077830945,0.767
"12400","ENSG00000172461.11",4.33248627906895,0.199
"12401","ENSG00000172465.14",3.52727645895553,0.044
"12402","ENSG00000172466.16",3.939682324876,0.846
"12403","ENSG00000172469.17",3.13889970079936,0.266
"12404","ENSG00000172476.4",3.91594711295145,0.922
"12405","ENSG00000172478.18",3.24112648454084,0.02
"12406","ENSG00000172482.5",2.62113700656381,0.069
"12407","ENSG00000172493.23",3.77292751354747,0.784
"12408","ENSG00000172497.9",4.6869807343025,0.28
"12409","ENSG00000172500.13",3.79799776861708,0.389
"12410","ENSG00000172508.11",3.25770089621115,0.219
"12411","ENSG00000172530.21",3.84905848782494,0.968
"12412","ENSG00000172531.16",3.85853015119892,0.395
"12413","ENSG00000172534.14",4.1468298704049,0.566
"12414","ENSG00000172543.9",3.23039349254395,0.225
"12415","ENSG00000172548.15",6.13893687724568,0.988
"12416","ENSG00000172568.5",5.05510410161155,0.81
"12417","ENSG00000172572.7",4.98943074345473,0.866
"12418","ENSG00000172575.13",4.00628290845277,0.462
"12419","ENSG00000172578.12",3.03602889931682,0.259
"12420","ENSG00000172586.8",4.02065393250542,0.652
"12421","ENSG00000172590.18",3.77694355682418,0.638
"12422","ENSG00000172594.13",3.35938886328366,0.164
"12423","ENSG00000172602.11",2.96251506029652,0.151
"12424","ENSG00000172613.8",3.44894024570843,0.265
"12425","ENSG00000172638.13",2.29906509136834,0.012
"12426","ENSG00000172650.15",3.57786097765763,0.591
"12427","ENSG00000172661.20",3.36847594496982,0.319
"12428","ENSG00000172663.9",3.02039337961936,0.162
"12429","ENSG00000172667.11",2.91103149379586,0.179
"12430","ENSG00000172671.20",3.62449665554558,0.477
"12431","ENSG00000172673.12",4.67580667238025,0.327
"12432","ENSG00000172687.14",3.8444400421729,0.688
"12433","ENSG00000172689.2",3.50460216102671,0.672
"12434","ENSG00000172716.17",4.34281230849361,0.255
"12435","ENSG00000172717.16",4.19520490234713,0.704
"12436","ENSG00000172724.12",5.24451634436093,0.533
"12437","ENSG00000172725.14",3.70150136335371,0.348
"12438","ENSG00000172728.16",3.58638599866097,0.36
"12439","ENSG00000172731.15",4.24101338826729,0.845
"12440","ENSG00000172732.12",3.72687376178645,0.14
"12441","ENSG00000172733.12",4.43741664911993,0.166
"12442","ENSG00000172738.12",3.47827998079355,0.403
"12443","ENSG00000172742.6",2.7548805977359,0.105
"12444","ENSG00000172746.6",4.65303429001714,0.477
"12445","ENSG00000172748.14",4.25642853994333,0.891
"12446","ENSG00000172752.15",5.33580542830669,0.581
"12447","ENSG00000172757.13",3.95615970906619,0.548
"12448","ENSG00000172765.18",3.1842580856591,0.28
"12449","ENSG00000172766.19",3.99123971882641,0.717
"12450","ENSG00000172771.12",4.50089684781411,0.905
"12451","ENSG00000172775.17",4.16585678851703,0.457
"12452","ENSG00000172780.17",6.88450183653346,0.989
"12453","ENSG00000172782.13",4.26121923024849,0.216
"12454","ENSG00000172785.18",4.10877884626703,0.688
"12455","ENSG00000172794.20",2.14257747916017,0.013
"12456","ENSG00000172795.17",3.34181021287981,0.221
"12457","ENSG00000172799.5",6.11890878466754,0.994
"12458","ENSG00000172803.18",3.16186978639287,0.085
"12459","ENSG00000172809.13",4.12766359076263,0.88
"12460","ENSG00000172817.4",4.21181064178459,0.452
"12461","ENSG00000172818.10",4.35843902989593,0.251
"12462","ENSG00000172819.17",3.72995034519464,0.484
"12463","ENSG00000172824.16",3.45562303066163,0.181
"12464","ENSG00000172828.13",3.17630460037889,0.045
"12465","ENSG00000172830.13",3.70529744046023,0.753
"12466","ENSG00000172831.14",3.51623102632332,0.787
"12467","ENSG00000172840.7",3.71645496075338,0.423
"12468","ENSG00000172845.18",3.39744714313846,0.542
"12469","ENSG00000172867.4",5.55453750252635,0.688
"12470","ENSG00000172869.15",3.16809865834357,0.16
"12471","ENSG00000172878.14",3.38469927388791,0.408
"12472","ENSG00000172888.12",2.78406442758512,0.001
"12473","ENSG00000172889.16",3.03120141383367,0.163
"12474","ENSG00000172890.13",3.20035553583297,0.226
"12475","ENSG00000172893.18",4.6879053211807,0.777
"12476","ENSG00000172900.12",2.98713817908896,0.29
"12477","ENSG00000172901.21",5.54825318557238,0.836
"12478","ENSG00000172922.11",3.33003723365813,0.223
"12479","ENSG00000172927.9",3.38928760961144,0.368
"12480","ENSG00000172932.16",3.92838622424368,0.493
"12481","ENSG00000172935.9",3.62768315464774,0.814
"12482","ENSG00000172936.16",3.11936712806981,0.242
"12483","ENSG00000172938.3",4.46815019106383,0.208
"12484","ENSG00000172939.9",4.09301788754993,0.983
"12485","ENSG00000172940.13",2.64153192196043,0.054
"12486","ENSG00000172943.21",3.38497632134257,0.393
"12487","ENSG00000172954.14",3.44647031983259,0.765
"12488","ENSG00000172955.17",6.36048482515846,0.905
"12489","ENSG00000172965.17",3.78347318100059,0.609
"12490","ENSG00000172967.8",3.84608497732019,0.48
"12491","ENSG00000172969.8",4.76757681252166,0.717
"12492","ENSG00000172971.7",4.3544692882948,0.589
"12493","ENSG00000172974.11",4.20855501344968,0.053
"12494","ENSG00000172977.13",3.40285651615932,0.611
"12495","ENSG00000172986.13",4.71956392782402,0.485
"12496","ENSG00000172987.13",5.17362493660724,0.612
"12497","ENSG00000172992.13",5.67923574521816,0.651
"12498","ENSG00000172995.17",3.30014185753969,0.298
"12499","ENSG00000173011.12",3.90627587864489,0.387
"12500","ENSG00000173020.11",3.31282451846571,0.558
"12501","ENSG00000173039.20",3.85077089319862,0.762
"12502","ENSG00000173040.13",5.85,1.001
"12503","ENSG00000173041.12",3.50483199060467,0.735
"12504","ENSG00000173064.14",3.60358369624281,0.525
"12505","ENSG00000173065.14",4.03783430355164,0.376
"12506","ENSG00000173068.18",2.67613006509659,0.039
"12507","ENSG00000173077.16",5.1518905835553,0.627
"12508","ENSG00000173083.16",3.18768970757738,0.209
"12509","ENSG00000173085.15",5.00465370564696,0.562
"12510","ENSG00000173093.13",5.21060954154768,0.742
"12511","ENSG00000173110.8",4.01752161571108,0.608
"12512","ENSG00000173113.7",4.03452311327076,0.771
"12513","ENSG00000173114.13",4.06104459642875,0.461
"12514","ENSG00000173120.15",4.2204768958705,0.99
"12515","ENSG00000173124.14",3.94966240176376,0.086
"12516","ENSG00000173137.12",2.70321612161945,0.009
"12517","ENSG00000173141.5",3.86532729334993,0.512
"12518","ENSG00000173145.11",4.04425895348036,0.789
"12519","ENSG00000173153.17",4.00608238478691,0.851
"12520","ENSG00000173156.7",3.73555264694064,0.699
"12521","ENSG00000173157.18",4.95,0.394
"12522","ENSG00000173163.11",3.84273737772633,0.58
"12523","ENSG00000173166.18",3.2112497706071,0.094
"12524","ENSG00000173171.15",3.74700517768391,0.56
"12525","ENSG00000173175.15",5.15676721277303,0.988
"12526","ENSG00000173193.15",3.61742496542819,0.388
"12527","ENSG00000173198.6",3.6452496998708,0.603
"12528","ENSG00000173200.13",2.97226949450862,0.048
"12529","ENSG00000173207.13",3.71011690723844,0.708
"12530","ENSG00000173208.4",2.69020904142763,0.012
"12531","ENSG00000173209.23",1.50687827713501,0.001
"12532","ENSG00000173210.20",3.20461579832252,0.427
"12533","ENSG00000173213.10",4.2625822356553,0.214
"12534","ENSG00000173214.7",3.97166345653545,0.429
"12535","ENSG00000173218.15",4.04460299324826,0.907
"12536","ENSG00000173221.14",3.53692882823928,0.534
"12537","ENSG00000173226.17",3.72176560131574,0.706
"12538","ENSG00000173227.14",4.17999830298476,0.555
"12539","ENSG00000173230.16",3.74267736438575,0.86
"12540","ENSG00000173237.5",2.21092105703282,0.004
"12541","ENSG00000173239.14",4.02817553537976,0.22
"12542","ENSG00000173258.13",2.8929281145539,0.207
"12543","ENSG00000173261.9",3.0377620147051,0.262
"12544","ENSG00000173262.12",4.13744940545395,0.347
"12545","ENSG00000173264.15",3.03467391250766,0.161
"12546","ENSG00000173267.14",3.32081121741075,0.28
"12547","ENSG00000173269.14",2.51259771412108,0.036
"12548","ENSG00000173272.16",3.06295014182636,0.218
"12549","ENSG00000173273.16",3.94247239306465,0.25
"12550","ENSG00000173275.13",2.1803289147139,0.014
"12551","ENSG00000173276.14",3.29248120086522,0.196
"12552","ENSG00000173281.5",3.40003912268811,0.113
"12553","ENSG00000173285.5",3.07128822892101,0.137
"12554","ENSG00000173295.9",3.09506153095952,0.436
"12555","ENSG00000173320.12",2.35545176465746,0.01
"12556","ENSG00000173327.8",3.83719366353762,0.977
"12557","ENSG00000173334.4",3.22245925721981,0.061
"12558","ENSG00000173338.13",4.75483178848109,0.975
"12559","ENSG00000173366.11",3.07497141899815,0.056
"12560","ENSG00000173369.17",5.45,0.643
"12561","ENSG00000173372.17",4.71983314144798,0.283
"12562","ENSG00000173376.14",3.53813748713377,0.423
"12563","ENSG00000173389.16",5.44577444043938,0.953
"12564","ENSG00000173391.9",4.5578779766055,0.834
