"","GENE","SCORE","FDR"
"1690","ENSG00000087338.5",2.90262399245866,0.177
"1691","ENSG00000087365.16",3.23650169812275,0.814
"1692","ENSG00000087448.11",2.97044261182566,0.302
"1693","ENSG00000087460.29",3.78163932970665,0.868
"1694","ENSG00000087470.19",3.5419498246696,0.195
"1695","ENSG00000087494.16",2.59961606310741,0.063
"1696","ENSG00000087495.17",5.68803392557571,0.709
"1697","ENSG00000087502.19",2.99845297197186,0.044
"1698","ENSG00000087510.7",2.65722187369333,0.071
"1699","ENSG00000087586.18",1.70916558812632,0.002
"1700","ENSG00000087589.17",3.11678715982238,0.127
"1701","ENSG00000087842.11",3.11227279371906,0.344
"1702","ENSG00000087884.15",3.10875379336247,0.336
"1703","ENSG00000087903.13",3.07478275253746,0.173
"1704","ENSG00000087995.16",3.26144342536912,0.204
"1705","ENSG00000088002.12",4.01743900264104,0.061
"1706","ENSG00000088035.18",2.79513831619651,0.095
"1707","ENSG00000088038.19",3.39491252519182,0.759
"1708","ENSG00000088053.11",4.82226562782305,0.906
"1709","ENSG00000088179.9",2.68989882944997,0.071
"1710","ENSG00000088205.13",3.30368542763056,0.653
"1711","ENSG00000088247.19",3.50296149301517,0.815
"1712","ENSG00000088256.9",3.68810882610968,0.895
"1713","ENSG00000088280.20",3.67274755045355,0.962
"1714","ENSG00000088298.13",3.46690761633189,0.865
"1715","ENSG00000088305.18",2.58201318461546,0.019
"1716","ENSG00000088320.4",3.31362008727546,0.031
"1717","ENSG00000088325.16",2.44463152256545,0.019
"1718","ENSG00000088340.17",3.9678915904712,0.823
"1719","ENSG00000088356.6",3.75747061114676,0.906
"1720","ENSG00000088367.23",3.37369512526618,0.575
"1721","ENSG00000088386.17",2.67811278364266,0.113
"1722","ENSG00000088387.21",3.06259564037498,0.363
"1723","ENSG00000088448.14",3.01567367446254,0.346
"1724","ENSG00000088451.11",3.23452878912695,0.566
"1725","ENSG00000088538.13",2.7587791429767,0.094
"1726","ENSG00000088543.15",3.97893721349037,0.972
"1727","ENSG00000088682.14",3.68511710937733,0.918
"1728","ENSG00000088726.16",3.74341089282754,0.543
"1729","ENSG00000088727.14",3.14539288009774,0.557
"1730","ENSG00000088756.13",3.87459810386463,0.511
"1731","ENSG00000088766.12",3.79309169676433,0.974
"1732","ENSG00000088808.18",3.75995699555031,0.872
"1733","ENSG00000088812.18",3.26514364785165,0.421
"1734","ENSG00000088826.18",4.20578079409199,0.994
"1735","ENSG00000088827.13",4.15453715940407,0.285
"1736","ENSG00000088832.18",3.40569592533514,0.148
"1737","ENSG00000088833.18",3.41245020142235,0.564
"1738","ENSG00000088836.14",3.55900720648362,0.827
"1739","ENSG00000088854.13",5.88280181410134,0.904
"1740","ENSG00000088876.13",3.38661753958389,0.262
"1741","ENSG00000088881.21",4.24012145332356,0.222
"1742","ENSG00000088882.8",4.19596891651606,0.409
"1743","ENSG00000088888.18",2.84104979302594,0.168
"1744","ENSG00000088899.16",4.40473696175052,0.839
"1745","ENSG00000088926.14",4.75,0.356
"1746","ENSG00000088930.8",3.28486918886359,0.725
"1747","ENSG00000088970.16",2.93436217933776,0.248
"1748","ENSG00000088986.11",3.06272201511902,0.371
"1749","ENSG00000088992.18",3.27966231421637,0.304
"1750","ENSG00000089006.17",2.86496607786621,0.145
"1751","ENSG00000089009.16",3.49116692815097,0.797
"1752","ENSG00000089012.14",4.07,0.294
"1753","ENSG00000089022.14",3.53577916645094,0.847
"1754","ENSG00000089041.17",2.94484881708721,0.093
"1755","ENSG00000089048.15",3.22011532717647,0.394
"1756","ENSG00000089050.16",3.62682980765964,0.91
"1757","ENSG00000089053.13",3.74928121988355,0.596
"1758","ENSG00000089057.15",3.76270172675452,0.937
"1759","ENSG00000089060.12",3.72190125414739,0.868
"1760","ENSG00000089063.15",3.25239154199815,0.375
"1761","ENSG00000089091.16",3.45678452664603,0.557
"1762","ENSG00000089094.20",3.65929432322015,0.895
"1763","ENSG00000089101.19",4.07151352831508,0.514
"1764","ENSG00000089116.4",4.66565769596791,0.554
"1765","ENSG00000089123.16",3.19718112561179,0.492
"1766","ENSG00000089127.15",2.98800363829777,0.176
"1767","ENSG00000089154.11",3.20070859680796,0.797
"1768","ENSG00000089157.16",3.5723920817298,0.9
"1769","ENSG00000089159.17",2.83128987860846,0.13
"1770","ENSG00000089163.4",3.44094437412367,0.357
"1771","ENSG00000089169.15",5.72915102566535,0.934
"1772","ENSG00000089177.19",3.35637575291611,0.485
"1773","ENSG00000089195.15",3.6041764828208,0.942
"1774","ENSG00000089199.10",3.34376727506519,0.32
"1775","ENSG00000089220.5",3.77037116236285,0.925
"1776","ENSG00000089225.20",3.71,0.075
"1777","ENSG00000089234.16",3.74304500077494,0.861
"1778","ENSG00000089248.7",3.95484729641657,0.98
"1779","ENSG00000089250.20",3.46990522987063,0.163
"1780","ENSG00000089280.19",3.60023091852578,0.785
"1781","ENSG00000089289.16",3.82057310987359,0.974
"1782","ENSG00000089327.15",3.69456073238225,0.919
"1783","ENSG00000089335.22",3.46280982152201,0.786
"1784","ENSG00000089351.15",3.33974329692827,0.381
"1785","ENSG00000089356.19",4.43642474562574,0.504
"1786","ENSG00000089472.18",3.71,0.078
"1787","ENSG00000089486.17",3.25662064218607,0.531
"1788","ENSG00000089505.18",4.05769536605325,0.964
"1789","ENSG00000089558.9",4.01473248036036,0.683
"1790","ENSG00000089597.18",3.64333589253398,0.918
"1791","ENSG00000089639.11",3.52863870637275,0.897
"1792","ENSG00000089682.17",2.94711840479112,0.184
"1793","ENSG00000089685.15",2.71451664155614,0.103
"1794","ENSG00000089692.9",3.67321220257153,0.124
"1795","ENSG00000089693.11",3.27278035849052,0.489
"1796","ENSG00000089723.10",4.26618473305075,0.95
"1797","ENSG00000089737.18",3.6371890005765,0.976
"1798","ENSG00000089775.12",3.17627383797415,0.465
"1799","ENSG00000089818.18",2.74110959242275,0.109
"1800","ENSG00000089820.16",4.12262830023121,0.329
"1801","ENSG00000089847.13",4.58929986336583,0.465
"1802","ENSG00000089876.12",3.34299457965445,0.494
"1803","ENSG00000089902.10",2.84532724373788,0.191
"1804","ENSG00000089916.18",3.36668841416022,0.649
"1805","ENSG00000090006.18",2.40937340247667,0.01
"1806","ENSG00000090013.11",3.8009692251143,0.648
"1807","ENSG00000090020.11",3.93348217983078,0.987
"1808","ENSG00000090054.16",3.04563735221555,0.301
"1809","ENSG00000090060.19",3.03786539167488,0.296
"1810","ENSG00000090061.17",3.11389824419006,0.529
"1811","ENSG00000090097.22",3.44408652852693,0.766
"1812","ENSG00000090104.12",4.07,0.302
"1813","ENSG00000090238.12",4.74353339817223,0.434
"1814","ENSG00000090263.16",3.06362692139388,0.153
"1815","ENSG00000090266.13",3.08801987258778,0.419
"1816","ENSG00000090273.14",3.57712379411741,0.771
"1817","ENSG00000090316.16",3.37511587141819,0.75
"1818","ENSG00000090339.9",3.6164024762089,0.308
"1819","ENSG00000090372.15",3.33610450543892,0.875
"1820","ENSG00000090376.11",4.29793868861274,0.533
"1821","ENSG00000090402.8",4.62933196377092,0.668
"1822","ENSG00000090432.7",3.54574793876856,0.463
"1823","ENSG00000090447.12",2.87968541445397,0.114
"1824","ENSG00000090470.15",3.52940916988121,0.684
"1825","ENSG00000090487.11",3.20520335091118,0.311
"1826","ENSG00000090520.12",4.32826701554262,0.598
"1827","ENSG00000090530.10",2.83245294962064,0.179
"1828","ENSG00000090534.20",4.30791366545821,0.264
"1829","ENSG00000090539.15",3.11808915394221,0.24
"1830","ENSG00000090554.13",3.06290535024568,0.164
"1831","ENSG00000090565.17",3.96345709718217,0.849
"1832","ENSG00000090581.11",3.37909707436138,0.742
"1833","ENSG00000090612.22",3.00666497474146,0.281
"1834","ENSG00000090615.16",3.88253856129252,0.754
"1835","ENSG00000090621.15",3.80787891611164,0.965
"1836","ENSG00000090659.18",3.98870248850137,0.64
"1837","ENSG00000090661.12",3.62149939447083,0.433
"1838","ENSG00000090674.16",3.17425860160517,0.801
"1839","ENSG00000090686.16",3.24534684452351,0.313
"1840","ENSG00000090776.6",2.70482874971364,0.069
"1841","ENSG00000090857.14",3.4720986066369,0.772
"1842","ENSG00000090861.17",3.92336688332693,0.343
"1843","ENSG00000090863.12",2.779375649074,0.009
"1844","ENSG00000090889.12",3.08273351309866,0.221
"1845","ENSG00000090905.19",2.9133080789166,0.317
"1846","ENSG00000090924.15",4.34107732170369,0.934
"1847","ENSG00000090932.11",3.69303921506319,0.261
"1848","ENSG00000090971.5",3.59689596390858,0.862
"1849","ENSG00000090975.14",2.75479778741147,0.099
"1850","ENSG00000090989.18",3.20513382564238,0.478
"1851","ENSG00000091009.8",2.83212714157493,0.059
"1852","ENSG00000091010.6",5.32018756284053,0.865
"1853","ENSG00000091039.17",2.82556625398046,0.177
"1854","ENSG00000091073.20",2.68246317095731,0.043
"1855","ENSG00000091106.19",3.62466809770238,0.375
"1856","ENSG00000091127.14",3.65597816147207,0.713
"1857","ENSG00000091128.13",2.57992806938331,0.037
"1858","ENSG00000091129.22",4.00076537451637,0.57
"1859","ENSG00000091136.15",3.1105281506421,0.268
"1860","ENSG00000091137.14",5.11,0.791
"1861","ENSG00000091138.13",4.31704415062259,0.319
"1862","ENSG00000091140.15",3.10213842381996,0.255
"1863","ENSG00000091157.15",2.2537704045175,0.007
"1864","ENSG00000091164.13",3.36284546993628,0.914
"1865","ENSG00000091262.17",4.00129765114095,0.926
"1866","ENSG00000091317.8",3.36731693501544,0.51
"1867","ENSG00000091409.16",2.87332333991586,0.139
"1868","ENSG00000091428.18",2.88570683775938,0.118
"1869","ENSG00000091436.17",2.54822429986314,0.034
"1870","ENSG00000091482.8",3.24069033994232,0.071
"1871","ENSG00000091483.8",3.66052130267444,0.851
"1872","ENSG00000091490.11",2.91539778272425,0.212
"1873","ENSG00000091513.16",2.98180779878832,0.287
"1874","ENSG00000091527.17",2.89430914303986,0.193
"1875","ENSG00000091536.20",4.52642335614069,0.882
"1876","ENSG00000091542.9",3.17490580377385,0.264
"1877","ENSG00000091583.11",5.42086956214268,0.639
"1878","ENSG00000091592.16",3.46121662864145,0.84
"1879","ENSG00000091622.16",3.25843162992548,0.407
"1880","ENSG00000091640.8",3.24667924595433,0.815
"1881","ENSG00000091651.9",3.58936347785158,0.752
"1882","ENSG00000091656.19",4.38560407088096,0.516
"1883","ENSG00000091704.10",5.67616426067882,0.814
"1884","ENSG00000091732.17",3.31707233355794,0.326
"1885","ENSG00000091831.25",3.18820787467615,0.228
"1886","ENSG00000091844.8",3.3945407510668,0.578
"1887","ENSG00000091879.14",4.27739073610945,0.883
"1888","ENSG00000091947.10",3.79057480032547,1
"1889","ENSG00000091972.18",4.16038698702529,0.229
"1890","ENSG00000091986.16",3.05794275354112,0.324
"1891","ENSG00000092010.15",3.55844302145937,0.827
"1892","ENSG00000092020.11",2.78325735672283,0.105
"1893","ENSG00000092036.19",3.45478346933849,0.862
"1894","ENSG00000092051.18",3.76294393469548,0.137
"1895","ENSG00000092054.13",4.4965833960347,0.299
"1896","ENSG00000092068.21",2.99393199516443,0.144
"1897","ENSG00000092094.11",3.54780789996273,0.936
"1898","ENSG00000092096.19",6.26536445553688,0.782
"1899","ENSG00000092098.17",3.42738039503797,0.57
"1900","ENSG00000092108.22",2.57041462827193,0.03
"1901","ENSG00000092140.16",1.92419431722066,0.001
"1902","ENSG00000092148.14",3.55634780990738,0.618
"1903","ENSG00000092199.19",2.84665122062808,0.121
"1904","ENSG00000092200.13",3.913144180274,0.442
"1905","ENSG00000092201.10",3.69107482334779,0.923
"1906","ENSG00000092203.15",3.28377251175506,0.492
"1907","ENSG00000092208.19",2.3752786324364,0.021
"1908","ENSG00000092295.12",4.46505122749778,0.963
"1909","ENSG00000092330.18",3.42503094016158,0.563
"1910","ENSG00000092377.15",5.21,1.001
"1911","ENSG00000092421.17",3.77991475407859,0.313
"1912","ENSG00000092439.16",3.03899958121234,0.014
"1913","ENSG00000092445.12",3.53700813808769,0.921
"1914","ENSG00000092470.12",5.14671596223379,0.971
"1915","ENSG00000092529.25",5.05138954412933,0.783
"1916","ENSG00000092531.10",3.44447871471348,0.877
"1917","ENSG00000092607.15",5.46714737671656,0.865
"1918","ENSG00000092621.13",3.72583597030339,0.954
"1919","ENSG00000092758.18",3.57312871974769,0.545
"1920","ENSG00000092820.19",3.62178267843245,0.786
"1921","ENSG00000092841.19",3.52787633726274,0.898
"1922","ENSG00000092847.13",3.32403671446159,0.546
"1923","ENSG00000092850.12",5.3351771009651,0.764
"1924","ENSG00000092853.14",4.35461571618166,0.947
"1925","ENSG00000092871.17",3.6439338128081,0.607
"1926","ENSG00000092929.12",3.37489366586473,0.638
"1927","ENSG00000092931.12",3.65779316302396,0.836
"1928","ENSG00000092964.18",3.13613431044722,0.256
"1929","ENSG00000092969.12",3.40230402128663,0.286
"1930","ENSG00000092978.11",3.37689205699863,0.272
"1931","ENSG00000093000.19",2.95376983232417,0.106
"1932","ENSG00000093009.11",4.76866448799382,0.961
"1933","ENSG00000093010.15",3.8946773777665,0.989
"1934","ENSG00000093072.18",2.8531311316605,0.068
"1935","ENSG00000093100.13",2.96851692816031,0.14
"1936","ENSG00000093134.15",4.20113837863071,0.166
"1937","ENSG00000093144.19",3.20768617290549,0.412
"1938","ENSG00000093167.18",2.81987355875261,0.136
"1939","ENSG00000093183.14",3.24114246918766,0.206
"1940","ENSG00000093217.11",3.90579349838873,0.94
"1941","ENSG00000094631.21",3.08234972852289,0.224
"1942","ENSG00000094661.3",3.71744229102696,0.891
"1943","ENSG00000094755.17",2.94593715172186,0.335
"1944","ENSG00000094804.12",4.6110077026188,0.999
"1945","ENSG00000094841.14",3.31964906189164,0.556
"1946","ENSG00000094880.11",3.15478103506827,0.177
"1947","ENSG00000094914.14",3.48090698015123,0.702
"1948","ENSG00000094916.16",2.92830946196358,0.066
"1949","ENSG00000094975.14",2.61571321644823,0.012
"1950","ENSG00000095002.15",3.91864890455921,0.536
"1951","ENSG00000095015.6",2.1504300245922,0.005
"1952","ENSG00000095059.17",3.01483734326677,0.165
"1953","ENSG00000095066.12",3.10776075905287,0.277
"1954","ENSG00000095110.8",3.79307958134347,0.163
"1955","ENSG00000095139.15",3.43660293961649,0.612
"1956","ENSG00000095203.15",3.14825844304689,0.296
"1957","ENSG00000095209.12",3.23678402107122,0.137
"1958","ENSG00000095261.14",3.44603815234813,0.434
"1959","ENSG00000095303.17",3.33737279972277,0.296
"1960","ENSG00000095319.14",3.67177165296104,0.82
"1961","ENSG00000095321.18",3.57589152256619,0.879
"1962","ENSG00000095370.20",4.11684362757254,0.583
"1963","ENSG00000095380.11",3.26155935523331,0.878
"1964","ENSG00000095383.20",2.90448762202896,0.144
"1965","ENSG00000095397.16",3.1040421202676,0.118
"1966","ENSG00000095464.10",4.56302100580427,0.408
"1967","ENSG00000095485.18",2.85246569842456,0.015
"1968","ENSG00000095539.15",3.9938025578105,0.867
"1969","ENSG00000095564.15",2.67621667978786,0.086
"1970","ENSG00000095574.12",2.44709877898649,0.022
"1971","ENSG00000095585.17",5.21,1.001
"1972","ENSG00000095587.9",2.92222035089046,0.128
"1973","ENSG00000095596.12",4.31245017056508,0.675
"1974","ENSG00000095627.9",4.45640338868164,0.377
"1975","ENSG00000095637.23",3.65232507213595,0.483
"1976","ENSG00000095713.14",4.07,0.272
"1977","ENSG00000095739.11",2.51120205129129,0.01
"1978","ENSG00000095752.7",4.20475500983834,0.846
"1979","ENSG00000095777.17",5.00465902271112,0.805
"1980","ENSG00000095787.24",3.57784505976165,0.808
"1981","ENSG00000095794.20",3.26101930015622,0.462
"1982","ENSG00000095906.17",3.47963191516135,0.933
"1983","ENSG00000095917.14",5.21,1.001
"1984","ENSG00000095932.7",3.98585031485129,0.463
"1985","ENSG00000095951.17",2.73499565688435,0.111
"1986","ENSG00000095970.17",6.35262118740208,0.999
"1987","ENSG00000096006.12",5.97980589038222,0.976
"1988","ENSG00000096060.15",5.24870542893143,0.995
"1989","ENSG00000096063.16",3.71333388820733,0.66
"1990","ENSG00000096070.19",3.81741792673674,0.979
"1991","ENSG00000096080.12",3.67749733739508,0.791
"1992","ENSG00000096088.16",4.85868680856945,0.422
"1993","ENSG00000096092.6",3.14963584590237,0.341
"1994","ENSG00000096093.16",2.83328888714505,0.112
"1995","ENSG00000096384.20",3.5409706714621,0.885
"1996","ENSG00000096395.11",4.90949022216012,0.649
"1997","ENSG00000096401.8",3.28357053109779,0.555
"1998","ENSG00000096433.11",3.39559774700317,0.841
"1999","ENSG00000096654.16",3.23116882859031,0.492
"2000","ENSG00000096696.15",3.73090941288204,0.73
"2001","ENSG00000096717.12",3.10463036722368,0.35
"2002","ENSG00000096746.18",3.33944135839209,0.765
"2003","ENSG00000096872.17",4.59918017101346,0.794
"2004","ENSG00000096968.14",4.48127662509955,0.615
"2005","ENSG00000096996.16",3.28425622644645,0.343
"2006","ENSG00000097007.19",3.10223822579757,0.187
"2007","ENSG00000097021.20",3.3157573757338,0.758
"2008","ENSG00000097033.14",3.41014982881441,0.589
"2009","ENSG00000097046.13",2.79651673794627,0.069
"2010","ENSG00000097096.9",3.50131098546404,0.691
"2011","ENSG00000099139.14",1.96309874496009,0.002
"2012","ENSG00000099194.6",3.54638869965634,0.896
"2013","ENSG00000099203.7",3.79461653376489,0.885
"2014","ENSG00000099204.21",3.26430352336508,0.16
"2015","ENSG00000099219.15",2.31792335760816,0.001
"2016","ENSG00000099246.18",3.35559561203411,0.418
"2017","ENSG00000099250.18",2.47344896146963,0.005
"2018","ENSG00000099251.14",2.60708242569808,0.046
"2019","ENSG00000099256.19",2.92936351948284,0.051
"2020","ENSG00000099260.12",2.48050451289051,0.037
"2021","ENSG00000099282.10",3.48886203713903,0.62
"2022","ENSG00000099284.15",3.57433355836849,0.345
"2023","ENSG00000099290.17",3.61225678716318,0.917
"2024","ENSG00000099308.11",3.75970410597305,0.912
"2025","ENSG00000099326.9",3.50233222427338,0.208
"2026","ENSG00000099330.9",3.30964434733542,0.836
"2027","ENSG00000099331.14",3.12382267874393,0.143
"2028","ENSG00000099337.5",3.52645465169674,0.457
"2029","ENSG00000099338.23",3.88986536272636,0.642
"2030","ENSG00000099341.12",3.35901879580545,0.841
"2031","ENSG00000099364.18",3.89298054926921,0.914
"2032","ENSG00000099365.11",3.87853176367429,0.695
"2033","ENSG00000099377.14",3.75817339472197,0.746
"2034","ENSG00000099381.19",2.71287437801761,0.08
"2035","ENSG00000099385.12",3.57467864260841,0.981
"2036","ENSG00000099399.6",3.03903307603282,0.108
"2037","ENSG00000099617.4",3.41283508201081,0.373
"2038","ENSG00000099622.14",3.37736476000284,0.618
"2039","ENSG00000099624.8",3.35871776493597,0.85
"2040","ENSG00000099625.14",4.02868016030514,0.403
"2041","ENSG00000099715.14",3.25449614338206,0.483
"2042","ENSG00000099725.14",4.3964268639888,0.615
"2043","ENSG00000099769.6",4.25341659764008,0.101
"2044","ENSG00000099783.12",3.44820352850492,0.852
"2045","ENSG00000099785.11",3.56139576139956,0.472
"2046","ENSG00000099795.7",3.41455846299898,0.923
"2047","ENSG00000099797.15",3.38395960388402,0.577
"2048","ENSG00000099800.8",3.44279921910799,0.817
"2049","ENSG00000099804.9",3.43611053017362,0.933
"2050","ENSG00000099810.21",3.37114016156718,0.426
"2051","ENSG00000099812.9",2.95689552183647,0.11
"2052","ENSG00000099814.17",3.71024578782013,0.969
"2053","ENSG00000099817.12",3.32805469922756,0.686
"2054","ENSG00000099821.14",3.29114497091244,0.665
"2055","ENSG00000099822.3",3.40001371149486,0.457
"2056","ENSG00000099834.19",5.25121018143076,1.001
"2057","ENSG00000099840.14",2.79872148475835,0.045
"2058","ENSG00000099849.15",4.33524554464784,0.997
"2059","ENSG00000099860.9",3.51971237648094,0.415
"2060","ENSG00000099864.18",3.71471935920229,0.972
"2061","ENSG00000099866.16",5.38980859453069,0.845
"2062","ENSG00000099875.16",3.17863488305587,0.441
"2063","ENSG00000099889.14",3.6726740755457,0.726
"2064","ENSG00000099899.15",3.89072397672905,0.979
"2065","ENSG00000099901.17",3.36992083738779,0.418
"2066","ENSG00000099904.16",3.12273669442461,0.323
"2067","ENSG00000099910.17",3.77380310600657,0.824
"2068","ENSG00000099917.17",3.19296547389912,0.67
"2069","ENSG00000099937.11",2.79053558184519,0.037
"2070","ENSG00000099940.12",3.72368411671424,0.972
"2071","ENSG00000099942.13",3.39907546853463,0.713
"2072","ENSG00000099949.21",3.25683166031174,0.394
"2073","ENSG00000099953.10",4.7838214473076,0.591
"2074","ENSG00000099954.19",3.13395392264273,0.313
"2075","ENSG00000099956.20",3.9075377717354,0.947
"2076","ENSG00000099957.17",3.12079444023905,0.157
"2077","ENSG00000099958.15",3.77323091184512,0.493
"2078","ENSG00000099960.13",4.48707773114047,0.916
"2079","ENSG00000099968.18",3.35100610720092,0.701
"2080","ENSG00000099974.8",4.40892367188292,0.998
"2081","ENSG00000099977.15",3.20643005764033,0.688
"2082","ENSG00000099984.11",3.46165954530542,0.199
"2083","ENSG00000099985.4",3.40914510868396,0.094
"2084","ENSG00000099991.18",3.46645836521955,0.591
"2085","ENSG00000099992.16",4.0489904285149,0.531
"2086","ENSG00000099994.11",3.72419884435109,0.683
"2087","ENSG00000099995.19",3.42673928267745,0.682
"2088","ENSG00000099998.19",3.60660162533554,0.549
"2089","ENSG00000099999.15",3.61884029367405,0.812
"2090","ENSG00000100003.18",4.27416926921505,0.988
"2091","ENSG00000100012.12",5.78483273421853,0.999
"2092","ENSG00000100014.20",2.6763430577054,0.011
"2093","ENSG00000100023.20",2.8486161439526,0.06
"2094","ENSG00000100024.15",3.4841215836136,0.422
"2095","ENSG00000100027.17",3.28872377815487,0.195
"2096","ENSG00000100028.12",3.49980742386351,0.895
"2097","ENSG00000100029.18",3.74714255967681,0.951
"2098","ENSG00000100030.15",3.37747834361894,0.871
"2099","ENSG00000100031.19",3.16832937973182,0.492
"2100","ENSG00000100033.17",4.85954672435997,0.702
"2101","ENSG00000100034.14",4.40901840284429,0.996
"2102","ENSG00000100036.13",2.95559553719042,0.192
"2103","ENSG00000100038.20",2.97383272366946,0.217
"2104","ENSG00000100053.10",4.88552896265515,0.737
"2105","ENSG00000100055.21",4.28750987414809,0.279
"2106","ENSG00000100056.12",3.60217151995701,0.785
"2107","ENSG00000100058.13",3.39000158883597,0.817
"2108","ENSG00000100060.18",4.6004757514656,0.887
"2109","ENSG00000100065.15",3.39690102806229,0.319
"2110","ENSG00000100068.14",4.11014067018185,0.78
"2111","ENSG00000100075.10",3.30484465395382,0.623
"2112","ENSG00000100077.16",3.14661380978371,0.201
"2113","ENSG00000100078.4",4.41397718737436,0.772
"2114","ENSG00000100079.7",5.50529198789469,0.765
"2115","ENSG00000100083.19",3.43918899990744,0.657
"2116","ENSG00000100084.14",3.39445926587997,0.639
"2117","ENSG00000100092.24",6.47948748861536,0.963
"2118","ENSG00000100097.12",3.47434484202416,0.684
"2119","ENSG00000100099.21",2.84780572336152,0.196
"2120","ENSG00000100100.13",4.63494220109348,0.803
"2121","ENSG00000100104.13",3.67281356816552,0.824
"2122","ENSG00000100105.18",3.57613546668883,0.938
"2123","ENSG00000100106.22",3.15643094057532,0.002
"2124","ENSG00000100109.17",2.8879933149348,0.124
"2125","ENSG00000100116.17",3.76168411521772,0.723
"2126","ENSG00000100121.14",4.69295908356057,0.45
"2127","ENSG00000100122.7",3.60208247380802,0.082
"2128","ENSG00000100124.15",3.32972937408166,0.612
"2129","ENSG00000100129.18",3.48671558269634,0.501
"2130","ENSG00000100138.15",3.49216883006273,0.805
"2131","ENSG00000100139.14",3.92857442976299,0.899
"2132","ENSG00000100142.16",3.70654850259605,0.923
"2133","ENSG00000100146.19",5.57786531164495,0.956
"2134","ENSG00000100147.14",4.38602532576068,0.425
"2135","ENSG00000100150.20",3.40509758186651,0.75
"2136","ENSG00000100151.16",3.04445098058952,0.175
"2137","ENSG00000100154.15",4.78115150056966,0.944
"2138","ENSG00000100156.12",5.64368522636722,0.767
"2139","ENSG00000100162.15",3.82664165440791,0.983
"2140","ENSG00000100167.21",4.3272979417913,0.843
"2141","ENSG00000100170.10",4.02198982645527,0.284
"2142","ENSG00000100181.22",4.39768792357825,0.945
"2143","ENSG00000100196.11",3.98476379670023,0.904
"2144","ENSG00000100197.23",4.52209177557277,0.549
"2145","ENSG00000100201.23",3.89711421403452,0.929
"2146","ENSG00000100206.11",4.25638162636482,0.707
"2147","ENSG00000100207.21",2.77984766370799,0.029
"2148","ENSG00000100209.11",3.31995700990673,0.592
"2149","ENSG00000100211.11",3.84686688687802,0.932
"2150","ENSG00000100216.6",3.54102879017966,0.82
"2151","ENSG00000100218.12",4.56183967915391,0.288
"2152","ENSG00000100219.17",2.96499219082466,0.275
"2153","ENSG00000100220.12",3.68692259069259,0.877
"2154","ENSG00000100221.11",3.53948463319614,0.86
"2155","ENSG00000100225.18",3.74382942016759,0.631
"2156","ENSG00000100226.16",3.27410033828248,0.727
"2157","ENSG00000100227.19",3.43309207180912,0.229
"2158","ENSG00000100228.14",2.91540741351649,0.172
"2159","ENSG00000100239.16",3.4953436334285,0.931
"2160","ENSG00000100241.22",3.34331613349095,0.861
"2161","ENSG00000100242.16",3.22493108353988,0.254
"2162","ENSG00000100243.22",3.01103523623973,0.25
"2163","ENSG00000100246.13",3.11860412321196,0.325
"2164","ENSG00000100253.13",3.67239923844466,0.613
"2165","ENSG00000100258.18",3.38332931169228,0.826
"2166","ENSG00000100263.14",3.2918384450883,0.918
"2167","ENSG00000100266.19",3.30674366411058,0.764
"2168","ENSG00000100271.17",3.22372338814127,0.364
"2169","ENSG00000100276.10",5.2090207300576,0.98
"2170","ENSG00000100280.17",3.62610937601896,0.764
"2171","ENSG00000100281.14",3.43887726036526,0.431
"2172","ENSG00000100284.22",3.60716312826829,0.895
"2173","ENSG00000100288.20",2.91422024417505,0.177
"2174","ENSG00000100290.3",2.74610583176473,0.071
"2175","ENSG00000100292.18",2.7844127549332,0.046
"2176","ENSG00000100294.13",3.85874948570849,0.842
"2177","ENSG00000100296.14",3.22642937483994,0.153
"2178","ENSG00000100297.16",4.88601573006035,0.915
"2179","ENSG00000100298.16",5.5771468318533,0.592
"2180","ENSG00000100299.18",2.65493006706954,0.02
"2181","ENSG00000100300.18",3.45167297710526,0.984
"2182","ENSG00000100302.7",3.66036693216935,0.652
"2183","ENSG00000100304.13",3.62043999924795,0.96
"2184","ENSG00000100307.13",3.31274808545335,0.336
"2185","ENSG00000100311.17",3.82817500991673,0.169
"2186","ENSG00000100312.11",4.58335274507984,0.514
"2187","ENSG00000100314.4",4.16974332447539,0.773
"2188","ENSG00000100316.16",3.61244254115595,0.991
"2189","ENSG00000100319.13",4.3569807878359,0.78
"2190","ENSG00000100320.23",2.78501172237351,0.001
"2191","ENSG00000100321.15",4.34907092778392,0.96
"2192","ENSG00000100324.14",3.41596724712713,0.803
"2193","ENSG00000100325.15",3.44335761319296,0.461
"2194","ENSG00000100330.16",3.09020703540644,0.334
"2195","ENSG00000100335.15",3.42594875233593,0.801
"2196","ENSG00000100336.18",3.63268989335105,0.758
"2197","ENSG00000100342.21",4.5947317118843,0.322
"2198","ENSG00000100344.11",3.39801326672138,0.462
"2199","ENSG00000100345.23",3.51180064519809,0.434
"2200","ENSG00000100346.18",4.23033992689268,0.412
"2201","ENSG00000100347.15",3.25614918141384,0.429
"2202","ENSG00000100348.10",3.59335050580122,0.767
"2203","ENSG00000100350.16",3.55308540650801,0.708
"2204","ENSG00000100351.17",5.21,1.001
"2205","ENSG00000100353.18",3.68090968280493,0.998
"2206","ENSG00000100354.21",2.76095540448059,0.078
"2207","ENSG00000100359.21",2.73430747021167,0.152
"2208","ENSG00000100360.15",3.53528649805692,0.743
