"","GENE","SCORE","FDR"
"2327","ENSG00000100906.11",3.76766798528781,0.753
"2328","ENSG00000100908.14",3.13717100866584,0.379
"2329","ENSG00000100911.16",3.3455571757156,0.634
"2330","ENSG00000100916.14",2.6230218201071,0.019
"2331","ENSG00000100918.14",3.55513868140856,0.431
"2332","ENSG00000100926.15",3.30973212176346,0.664
"2333","ENSG00000100934.15",2.76128573059736,0.055
"2334","ENSG00000100938.19",3.50646189291904,0.942
"2335","ENSG00000100941.9",3.71672253191466,0.958
"2336","ENSG00000100949.15",3.42822834094829,0.651
"2337","ENSG00000100968.14",3.23364280891716,0.194
"2338","ENSG00000100979.15",3.68356608460871,0.733
"2339","ENSG00000100982.12",3.77209489323583,0.995
"2340","ENSG00000100983.12",3.24135787534021,0.755
"2341","ENSG00000100985.7",3.80483032986467,0.733
"2342","ENSG00000100987.15",4.95,1.001
"2343","ENSG00000100991.12",3.46000468029872,0.095
"2344","ENSG00000100994.12",3.46405791834737,0.966
"2345","ENSG00000100997.20",3.38673693832181,0.795
"2346","ENSG00000101000.6",3.42633897056392,0.788
"2347","ENSG00000101003.10",3.97405066812288,0.939
"2348","ENSG00000101004.15",3.48294461410931,0.936
"2349","ENSG00000101017.14",5.58953634450635,0.991
"2350","ENSG00000101019.22",3.25353962236936,0.704
"2351","ENSG00000101040.20",2.03674678479617,0.001
"2352","ENSG00000101049.18",4.55183236950074,0.667
"2353","ENSG00000101052.13",3.62530534387851,0.923
"2354","ENSG00000101057.16",3.88233310218407,0.998
"2355","ENSG00000101076.19",2.79422881507189,0.057
"2356","ENSG00000101079.21",3.63109584546733,0.966
"2357","ENSG00000101082.14",4.42471947401602,0.262
"2358","ENSG00000101084.19",3.49633788153176,0.891
"2359","ENSG00000101096.20",5.16598444678355,0.868
"2360","ENSG00000101098.13",5.55400009774938,0.963
"2361","ENSG00000101104.13",4.34648316177267,0.9
"2362","ENSG00000101109.12",3.29040619040875,0.594
"2363","ENSG00000101115.13",4.13206467675881,0.943
"2364","ENSG00000101126.18",3.10522717652466,0.412
"2365","ENSG00000101132.10",3.13946329518971,0.246
"2366","ENSG00000101134.12",4.55,0.424
"2367","ENSG00000101138.12",3.07069879657092,0.387
"2368","ENSG00000101144.13",3.44738070076988,0.307
"2369","ENSG00000101146.13",3.18916214377861,0.123
"2370","ENSG00000101150.18",2.66967427549103,0.025
"2371","ENSG00000101152.11",3.36394981652071,0.759
"2372","ENSG00000101158.15",3.49826602175294,0.859
"2373","ENSG00000101160.15",3.5653523867782,0.989
"2374","ENSG00000101161.8",3.05965908962302,0.201
"2375","ENSG00000101166.16",3.18247095838756,0.363
"2376","ENSG00000101180.17",5.66045149230622,0.609
"2377","ENSG00000101181.18",3.15831827310513,0.433
"2378","ENSG00000101182.15",3.49257505014991,0.752
"2379","ENSG00000101187.16",2.84370147547853,0.114
"2380","ENSG00000101188.5",2.83897897042565,0.09
"2381","ENSG00000101189.7",3.04865937263557,0.481
"2382","ENSG00000101190.13",3.8621358666988,0.988
"2383","ENSG00000101191.17",3.58559729038718,0.82
"2384","ENSG00000101193.8",3.19338824494664,0.36
"2385","ENSG00000101194.18",3.2016017803873,0.285
"2386","ENSG00000101197.13",3.2389851555099,0.561
"2387","ENSG00000101198.15",3.19554519600971,0.459
"2388","ENSG00000101199.13",3.33526914012832,0.781
"2389","ENSG00000101203.17",3.46157149991939,0.117
"2390","ENSG00000101204.18",4.13511088949367,0.303
"2391","ENSG00000101210.13",3.26886688199443,0.577
"2392","ENSG00000101213.7",3.32528200901932,0.532
"2393","ENSG00000101216.11",3.08652574884925,0.552
"2394","ENSG00000101220.18",3.47183528741894,0.847
"2395","ENSG00000101222.12",4.11098971886174,0.416
"2396","ENSG00000101224.18",1.8688682675228,0.001
"2397","ENSG00000101230.6",3.84784603210443,0.486
"2398","ENSG00000101236.17",3.50307150879323,0.774
"2399","ENSG00000101246.20",3.45251296896336,0.925
"2400","ENSG00000101247.18",3.35425018500488,0.684
"2401","ENSG00000101251.13",5.00699681448762,1.001
"2402","ENSG00000101255.12",5.00274166025039,0.974
"2403","ENSG00000101265.16",4.31065344060776,0.963
"2404","ENSG00000101266.19",3.0144362634404,0.192
"2405","ENSG00000101276.18",4.27581930796463,0.388
"2406","ENSG00000101278.6",4.74267553281572,0.815
"2407","ENSG00000101280.8",4.1566416853182,0.432
"2408","ENSG00000101282.9",4.55,0.449
"2409","ENSG00000101290.14",3.51629825441991,0.993
"2410","ENSG00000101294.18",3.11895011005112,0.24
"2411","ENSG00000101298.15",3.89938531933915,0.657
"2412","ENSG00000101306.11",4.98938919551761,0.584
"2413","ENSG00000101307.16",3.81,0.287
"2414","ENSG00000101310.17",3.748947072337,1.001
"2415","ENSG00000101311.16",4.41586656959095,0.315
"2416","ENSG00000101323.5",3.50004748973077,0.065
"2417","ENSG00000101327.9",4.55,0.439
"2418","ENSG00000101331.17",5.63640409327601,0.908
"2419","ENSG00000101333.19",3.30110555468231,0.104
"2420","ENSG00000101335.10",3.4193163490806,0.724
"2421","ENSG00000101336.18",4.87247658980166,0.392
"2422","ENSG00000101337.16",3.69126579142668,0.227
"2423","ENSG00000101342.10",3.78325442127072,0.454
"2424","ENSG00000101343.15",3.89944903935566,0.85
"2425","ENSG00000101346.14",3.74906626671506,0.918
"2426","ENSG00000101347.11",3.39251597125822,0.813
"2427","ENSG00000101350.8",3.24827329151848,0.385
"2428","ENSG00000101353.15",4.74703101208274,0.648
"2429","ENSG00000101361.17",2.63938795479816,0.053
"2430","ENSG00000101363.13",3.55191611807729,0.898
"2431","ENSG00000101365.21",3.35328195757622,0.724
"2432","ENSG00000101367.9",2.54762096644428,0.003
"2433","ENSG00000101384.12",3.37666683493425,0.271
"2434","ENSG00000101391.21",2.97068965418468,0.371
"2435","ENSG00000101407.13",3.48740452998958,0.892
"2436","ENSG00000101412.13",5.36072763660541,0.993
"2437","ENSG00000101413.12",2.61788551034484,0.036
"2438","ENSG00000101417.12",3.90108308259399,0.866
"2439","ENSG00000101421.4",3.31692019524656,0.596
"2440","ENSG00000101435.5",4.95,1.001
"2441","ENSG00000101439.9",3.18749744744478,0.768
"2442","ENSG00000101440.10",5.21774033822932,0.711
"2443","ENSG00000101442.10",2.73553106334826,0.021
"2444","ENSG00000101443.18",4.4082801743751,0.408
"2445","ENSG00000101444.13",3.4904064510653,0.995
"2446","ENSG00000101445.10",3.92884841398765,0.406
"2447","ENSG00000101447.15",2.77446048767362,0.045
"2448","ENSG00000101452.15",3.42940604531786,0.752
"2449","ENSG00000101457.13",3.01866757447458,0.049
"2450","ENSG00000101460.13",3.18957964382924,0.235
"2451","ENSG00000101463.6",4.55,0.423
"2452","ENSG00000101464.11",3.24990555384015,0.228
"2453","ENSG00000101470.10",7.17689509554046,0.998
"2454","ENSG00000101473.17",3.60162976757341,0.917
"2455","ENSG00000101474.12",3.41735858622016,0.752
"2456","ENSG00000101489.20",4.55045640438572,0.676
"2457","ENSG00000101493.11",4.04766248119488,0.492
"2458","ENSG00000101542.10",4.36056353092937,0.435
"2459","ENSG00000101544.9",2.6169283483654,0.028
"2460","ENSG00000101546.13",3.76435958103834,0.97
"2461","ENSG00000101557.15",2.77622627953881,0.012
"2462","ENSG00000101558.14",3.07893316345725,0.172
"2463","ENSG00000101574.15",2.99387051669796,0.039
"2464","ENSG00000101577.10",2.58332458368978,0.005
"2465","ENSG00000101596.17",3.04194275195609,0.261
"2466","ENSG00000101605.14",3.0869668390948,0.055
"2467","ENSG00000101608.13",2.82852418318935,0.106
"2468","ENSG00000101624.11",3.72782342818629,0.531
"2469","ENSG00000101638.14",5.67459217011785,0.794
"2470","ENSG00000101639.19",2.62982984636752,0.029
"2471","ENSG00000101654.18",3.34081101328597,0.529
"2472","ENSG00000101665.10",4.15536064877862,0.905
"2473","ENSG00000101670.12",3.01272975038513,0.078
"2474","ENSG00000101680.16",3.60856514103756,0.63
"2475","ENSG00000101695.9",3.51805858976819,0.522
"2476","ENSG00000101745.17",3.13819770225534,0.157
"2477","ENSG00000101746.16",4.11798360561523,0.322
"2478","ENSG00000101751.11",4.90513610161668,0.955
"2479","ENSG00000101752.12",4.72721817036891,0.965
"2480","ENSG00000101773.19",4.70870012522668,0.999
"2481","ENSG00000101782.15",3.13160472216829,0.48
"2482","ENSG00000101811.14",2.8377145302383,0.118
"2483","ENSG00000101825.8",4.27105346172655,0.39
"2484","ENSG00000101843.19",2.92341923777649,0.031
"2485","ENSG00000101844.18",3.08650943110602,0.395
"2486","ENSG00000101846.9",4.40046367899978,0.216
"2487","ENSG00000101849.18",2.62169655456717,0.01
"2488","ENSG00000101850.13",4.49960947305937,0.732
"2489","ENSG00000101856.10",3.10390457476891,0.521
"2490","ENSG00000101868.13",4.21830354238733,0.614
"2491","ENSG00000101871.17",3.34148040270729,0.449
"2492","ENSG00000101882.10",3.03591831386183,0.422
"2493","ENSG00000101888.12",4.39305567912968,0.809
"2494","ENSG00000101892.12",3.82107202738459,0.575
"2495","ENSG00000101898.6",2.08015552342757,0.004
"2496","ENSG00000101901.12",3.54545739685693,0.571
"2497","ENSG00000101911.13",5.42588731207222,0.995
"2498","ENSG00000101916.12",5.66854655425338,1.001
"2499","ENSG00000101928.13",3.34122476550521,0.421
"2500","ENSG00000101935.12",2.91815558784171,0.019
"2501","ENSG00000101938.15",4.95,1.001
"2502","ENSG00000101940.18",3.21181871788318,0.457
"2503","ENSG00000101945.17",3.65981137423285,0.329
"2504","ENSG00000101951.17",4.73,0.582
"2505","ENSG00000101955.15",3.81539544777672,0.916
"2506","ENSG00000101958.14",4.6877957703757,0.646
"2507","ENSG00000101966.13",2.71544327301691,0.069
"2508","ENSG00000101972.20",2.97119304062939,0.159
"2509","ENSG00000101974.15",3.23969349110569,0.619
"2510","ENSG00000101977.21",3.05544468936283,0.237
"2511","ENSG00000101986.12",3.77656130736868,0.89
"2512","ENSG00000101997.13",3.47198858671319,0.774
"2513","ENSG00000102001.13",5.31943633465871,0.941
"2514","ENSG00000102003.12",3.86666067060125,0.92
"2515","ENSG00000102007.11",3.45050164238449,0.763
"2516","ENSG00000102010.15",4.94446759190239,0.657
"2517","ENSG00000102021.11",4.69,0.498
"2518","ENSG00000102024.19",2.93192711085061,0.239
"2519","ENSG00000102030.16",3.38571688421025,0.894
"2520","ENSG00000102032.13",3.64656313894241,0.595
"2521","ENSG00000102034.18",3.62498847663009,0.902
"2522","ENSG00000102038.16",2.79154006973875,0.04
"2523","ENSG00000102043.16",3.81,0.322
"2524","ENSG00000102048.16",3.15490072042335,0.338
"2525","ENSG00000102053.12",2.9785953904067,0.092
"2526","ENSG00000102054.18",3.29607821797997,0.531
"2527","ENSG00000102057.10",3.88849805100295,0.584
"2528","ENSG00000102078.16",3.74655619069155,0.963
"2529","ENSG00000102081.16",3.15866219738429,0.52
"2530","ENSG00000102096.9",3.57574554292066,0.763
"2531","ENSG00000102098.19",3.04672418674821,0.309
"2532","ENSG00000102100.16",3.38044538114385,0.702
"2533","ENSG00000102103.18",3.20994342204293,0.44
"2534","ENSG00000102104.9",4.95,1.001
"2535","ENSG00000102109.9",5.33184588681782,0.855
"2536","ENSG00000102119.12",3.48128042870259,0.877
"2537","ENSG00000102125.16",3.10437744402758,0.354
"2538","ENSG00000102128.8",5.95726148306179,0.906
"2539","ENSG00000102144.15",3.09488483599505,0.474
"2540","ENSG00000102145.15",5.68122696404215,0.837
"2541","ENSG00000102158.22",3.56568185103255,0.748
"2542","ENSG00000102172.16",2.88590474472139,0.135
"2543","ENSG00000102174.10",3.05671521365601,0.269
"2544","ENSG00000102178.13",3.31179330605336,0.604
"2545","ENSG00000102181.21",3.80381645313724,0.864
"2546","ENSG00000102189.17",5.53870707155012,0.74
"2547","ENSG00000102218.6",3.39401513796957,0.604
"2548","ENSG00000102221.14",3.23636726232777,0.413
"2549","ENSG00000102225.17",2.81972933156828,0.087
"2550","ENSG00000102226.10",3.06414991385666,0.195
"2551","ENSG00000102230.14",3.42217930690505,0.323
"2552","ENSG00000102239.5",3.43,0.083
"2553","ENSG00000102241.12",3.605892501653,0.977
"2554","ENSG00000102243.13",4.55,0.402
"2555","ENSG00000102265.12",3.19083788239597,0.287
"2556","ENSG00000102271.14",4.64817024234316,0.602
"2557","ENSG00000102287.19",2.92872570033076,0.141
"2558","ENSG00000102290.23",3.87554383552147,0.806
"2559","ENSG00000102302.8",4.53467269448794,0.997
"2560","ENSG00000102309.15",4.92893814118495,0.879
"2561","ENSG00000102312.24",2.94992119332551,0.167
"2562","ENSG00000102316.17",3.66717369072988,0.992
"2563","ENSG00000102317.18",3.27459956723618,0.625
"2564","ENSG00000102349.18",5.80454108207608,0.998
"2565","ENSG00000102359.9",3.26417793120724,0.485
"2566","ENSG00000102362.16",6.15607588518978,0.956
"2567","ENSG00000102383.14",4.49827095423451,0.431
"2568","ENSG00000102384.14",3.17829974786451,0.214
"2569","ENSG00000102385.13",5.62668265638198,0.532
"2570","ENSG00000102387.16",3.7485359433232,0.739
"2571","ENSG00000102390.11",3.29082777119788,0.042
"2572","ENSG00000102393.14",3.86507986084994,0.721
"2573","ENSG00000102401.20",3.49238515286556,0.927
"2574","ENSG00000102409.10",4.15895964719199,0.462
"2575","ENSG00000102445.20",4.39936492860942,0.416
"2576","ENSG00000102452.18",4.05992378966172,0.62
"2577","ENSG00000102466.16",4.76435705336644,0.946
"2578","ENSG00000102471.15",3.19666119151164,0.095
"2579","ENSG00000102524.12",4.36100452267211,0.55
"2580","ENSG00000102531.16",2.91010961393123,0.185
"2581","ENSG00000102539.5",5.64497427605406,0.908
"2582","ENSG00000102543.14",3.45097539713664,0.794
"2583","ENSG00000102547.19",2.45253910789794,0.02
"2584","ENSG00000102554.14",3.13874831389034,0.376
"2585","ENSG00000102572.15",2.64994476277586,0.028
"2586","ENSG00000102575.13",4.12100969313447,0.547
"2587","ENSG00000102580.15",2.67139096803117,0.027
"2588","ENSG00000102595.21",3.26416235613379,0.569
"2589","ENSG00000102606.19",2.91893084191423,0.122
"2590","ENSG00000102678.7",4.95,1.001
"2591","ENSG00000102699.6",3.04115202177332,0.029
"2592","ENSG00000102710.21",2.69557017029576,0.035
"2593","ENSG00000102738.8",3.66141348338154,0.352
"2594","ENSG00000102743.15",3.74937209672671,0.93
"2595","ENSG00000102753.10",2.45109820783734,0.01
"2596","ENSG00000102755.12",4.00038628097349,0.685
"2597","ENSG00000102760.13",4.01165775008766,0.776
"2598","ENSG00000102763.18",2.74747833135869,0.01
"2599","ENSG00000102780.17",3.014698257953,0.211
"2600","ENSG00000102781.14",3.57717943222992,0.706
"2601","ENSG00000102786.15",2.94810448135385,0.142
"2602","ENSG00000102796.12",3.96161246243322,0.712
"2603","ENSG00000102802.10",4.139888743396,0.279
"2604","ENSG00000102804.15",3.21633213190434,0.482
"2605","ENSG00000102805.16",3.90378228150526,0.486
"2606","ENSG00000102837.7",4.01531269454013,0.218
"2607","ENSG00000102854.16",3.33392898484396,0.645
"2608","ENSG00000102858.13",3.10349427957802,0.322
"2609","ENSG00000102870.6",3.66586917541076,0.998
"2610","ENSG00000102871.16",3.62684983801187,0.893
"2611","ENSG00000102878.18",4.31937981415857,0.661
"2612","ENSG00000102879.16",4.6506834915337,0.736
"2613","ENSG00000102882.12",3.27833296912519,0.693
"2614","ENSG00000102886.15",2.87363664226895,0.121
"2615","ENSG00000102890.16",2.80948881783465,0.078
"2616","ENSG00000102893.16",3.0797570265163,0.496
"2617","ENSG00000102897.10",3.15084189037721,0.308
"2618","ENSG00000102898.12",3.38023951458537,0.822
"2619","ENSG00000102900.13",2.87932579795076,0.085
"2620","ENSG00000102901.13",3.15499294838903,0.453
"2621","ENSG00000102904.15",3.19676010700895,0.183
"2622","ENSG00000102908.22",3.1760235092117,0.366
"2623","ENSG00000102910.14",3.49154921638956,0.884
"2624","ENSG00000102921.8",3.09326395282607,0.368
"2625","ENSG00000102924.12",4.51879116411604,0.403
"2626","ENSG00000102931.8",3.40624328725675,0.783
"2627","ENSG00000102934.10",3.82116154171817,0.489
"2628","ENSG00000102935.12",2.86332116045943,0.072
"2629","ENSG00000102962.5",4.21328505692864,0.824
"2630","ENSG00000102967.12",3.46880325861481,0.93
"2631","ENSG00000102970.11",4.55,0.439
"2632","ENSG00000102974.16",2.41510112894623,0.006
"2633","ENSG00000102977.17",4.1340962929913,0.943
"2634","ENSG00000102978.13",3.53445609028547,0.97
"2635","ENSG00000102981.10",5.30587442608859,0.775
"2636","ENSG00000102984.15",4.04904811697158,0.787
"2637","ENSG00000102996.5",2.92721005572325,0.22
"2638","ENSG00000103005.12",3.69182057445169,0.815
"2639","ENSG00000103018.18",4.32094594302931,0.965
"2640","ENSG00000103021.10",4.03005064910205,0.988
"2641","ENSG00000103023.12",5.24565351684955,0.574
"2642","ENSG00000103024.8",3.65601639723404,0.874
"2643","ENSG00000103034.15",4.18298625719807,0.982
"2644","ENSG00000103035.11",3.15711893520718,0.287
"2645","ENSG00000103037.12",3.65716762799663,0.888
"2646","ENSG00000103042.9",3.09926945758404,0.451
"2647","ENSG00000103043.15",3.2258011206836,0.661
"2648","ENSG00000103044.11",4.03554522985303,0.923
"2649","ENSG00000103047.8",2.10678800443423,0.001
"2650","ENSG00000103051.20",3.5059816910062,0.702
"2651","ENSG00000103056.12",4.72050826528962,0.97
"2652","ENSG00000103061.13",3.33364960346246,0.814
"2653","ENSG00000103064.15",3.32014056915803,0.453
"2654","ENSG00000103066.13",3.71331995413611,0.829
"2655","ENSG00000103067.14",2.52678644967999,0.026
"2656","ENSG00000103089.9",3.70505240271728,0.406
"2657","ENSG00000103091.15",3.04650712261984,0.29
"2658","ENSG00000103111.15",3.29193525942638,0.674
"2659","ENSG00000103121.9",3.57108310125769,0.915
"2660","ENSG00000103126.15",2.98831644478488,0.127
"2661","ENSG00000103145.11",3.32069635643128,0.511
"2662","ENSG00000103148.17",3.10994280338843,0.484
"2663","ENSG00000103150.7",3.86805274323551,0.694
"2664","ENSG00000103152.12",3.5519258371696,0.481
"2665","ENSG00000103154.10",4.27880158063382,0.786
"2666","ENSG00000103160.12",3.37308427425036,0.888
"2667","ENSG00000103168.17",2.88240251574187,0.151
"2668","ENSG00000103174.13",3.47769264454281,0.929
"2669","ENSG00000103175.11",3.51780663563788,0.932
"2670","ENSG00000103184.12",4.64655523206884,0.996
"2671","ENSG00000103187.8",3.13472020213528,0.435
"2672","ENSG00000103194.16",2.33157460604759,0.007
"2673","ENSG00000103196.12",3.48936624493961,0.385
"2674","ENSG00000103197.18",2.77446119236808,0.109
"2675","ENSG00000103199.14",3.76765664851235,0.949
"2676","ENSG00000103202.13",3.54697099045864,0.835
"2677","ENSG00000103222.20",2.59590100074226,0.011
"2678","ENSG00000103226.19",3.16038704943336,0.491
"2679","ENSG00000103227.19",3.52069350867038,0.391
"2680","ENSG00000103241.7",2.36878617685942,0.015
"2681","ENSG00000103245.14",3.32617433096562,0.65
"2682","ENSG00000103248.19",3.10657846707256,0.456
"2683","ENSG00000103249.18",3.11166437081751,0.328
"2684","ENSG00000103253.19",4.6881014743649,0.988
"2685","ENSG00000103254.10",3.53018799278433,0.502
"2686","ENSG00000103257.9",3.41759122766165,0.575
"2687","ENSG00000103260.9",4.15071697536326,0.956
"2688","ENSG00000103264.18",2.9071162040319,0.165
"2689","ENSG00000103266.11",3.32491437053112,0.797
"2690","ENSG00000103269.14",5.78305038589368,1
"2691","ENSG00000103274.11",2.53267853777818,0.002
"2692","ENSG00000103275.21",3.26454474451957,0.963
"2693","ENSG00000103313.13",2.56932974774714,0.014
"2694","ENSG00000103316.12",4.4273622203163,0.245
"2695","ENSG00000103319.12",3.06876860639627,0.203
"2696","ENSG00000103326.12",2.92020811899259,0.153
"2697","ENSG00000103335.22",3.28431095820585,0.687
"2698","ENSG00000103342.13",2.65114910464739,0.017
"2699","ENSG00000103343.13",3.20368806797452,0.315
"2700","ENSG00000103351.13",2.82847534733673,0.059
"2701","ENSG00000103353.16",2.96096649718604,0.23
"2702","ENSG00000103355.14",3.88101315341777,0.229
"2703","ENSG00000103356.18",4.07357858354906,0.781
"2704","ENSG00000103363.16",3.40563886050128,0.803
"2705","ENSG00000103365.15",3.49641309528511,0.898
"2706","ENSG00000103375.11",6.36076889658806,1.001
"2707","ENSG00000103381.12",3.2798098171769,0.577
"2708","ENSG00000103404.15",3.57109965364258,0.692
"2709","ENSG00000103415.12",3.64305736896439,0.682
"2710","ENSG00000103423.14",3.21952419463382,0.594
"2711","ENSG00000103426.12",3.14462413143121,0.031
"2712","ENSG00000103429.11",2.82308158641804,0.07
"2713","ENSG00000103460.17",5.24972217017401,0.834
"2714","ENSG00000103472.10",2.17600890379557,0.021
"2715","ENSG00000103479.17",3.12774146023087,0.419
"2716","ENSG00000103485.19",3.93171009371752,0.871
"2717","ENSG00000103489.12",3.57,0.147
"2718","ENSG00000103490.14",3.91920391428473,0.362
"2719","ENSG00000103494.16",2.89022711317696,0.191
"2720","ENSG00000103495.15",3.12661012434912,0.294
"2721","ENSG00000103496.15",3.34558076072082,0.796
"2722","ENSG00000103502.14",3.02588693355783,0.416
"2723","ENSG00000103507.14",3.06838037815544,0.178
"2724","ENSG00000103510.20",3.22887533033294,0.622
"2725","ENSG00000103512.16",3.35414852537992,0.527
"2726","ENSG00000103522.16",5.20282599187401,0.72
"2727","ENSG00000103528.17",2.42614116279876,0.018
"2728","ENSG00000103534.17",2.76416423788132,0.085
"2729","ENSG00000103540.16",4.15730731139821,0.987
"2730","ENSG00000103544.16",2.82554035756491,0.119
"2731","ENSG00000103546.19",3.72821066433622,0.373
"2732","ENSG00000103549.22",3.16438077313147,0.317
"2733","ENSG00000103550.14",3.1214071956557,0.204
"2734","ENSG00000103569.10",5.09832986528167,0.909
"2735","ENSG00000103591.13",3.6227910425665,0.984
"2736","ENSG00000103599.20",4.6668207213037,0.694
"2737","ENSG00000103642.12",3.4195584409701,0.822
"2738","ENSG00000103653.17",3.07075528472836,0.16
"2739","ENSG00000103657.14",2.91689107649088,0.24
"2740","ENSG00000103671.10",3.557118491626,0.422
"2741","ENSG00000103707.10",2.45834422234076,0.014
"2742","ENSG00000103710.11",5.00298909683138,0.539
"2743","ENSG00000103723.17",4.34827899343761,0.527
"2744","ENSG00000103740.10",4.1986236234233,0.804
"2745","ENSG00000103742.12",3.46512052979892,0.317
"2746","ENSG00000103769.10",3.55252510046766,0.707
"2747","ENSG00000103811.18",4.51636562150029,0.604
"2748","ENSG00000103832.10",2.66879224825036,0.046
"2749","ENSG00000103852.13",3.38607792095033,0.541
"2750","ENSG00000103855.18",3.29689180932055,0.761
"2751","ENSG00000103876.14",3.73784232525193,0.557
"2752","ENSG00000103888.17",4.97141821611142,0.569
"2753","ENSG00000103932.12",2.82449177522083,0.04
"2754","ENSG00000103942.13",3.9019156411406,0.224
"2755","ENSG00000103966.11",3.01153492468141,0.181
"2756","ENSG00000103978.16",2.67441065699523,0.056
"2757","ENSG00000103994.18",2.90238078672755,0.06
"2758","ENSG00000103995.14",3.51127677317998,0.892
"2759","ENSG00000104043.15",4.85106426632991,0.401
"2760","ENSG00000104044.16",3.57099563307379,0.333
"2761","ENSG00000104047.15",2.30852566554034,0.003
"2762","ENSG00000104055.17",4.03952838648479,0.162
"2763","ENSG00000104059.5",4.2834508036051,0.281
"2764","ENSG00000104064.18",2.58073119548176,0.024
"2765","ENSG00000104067.17",2.65880723084662,0.028
"2766","ENSG00000104081.14",4.69077441813356,0.748
"2767","ENSG00000104093.14",4.56317340754793,0.999
"2768","ENSG00000104112.9",6.13085489980981,0.902
"2769","ENSG00000104129.10",3.21491328377204,0.395
"2770","ENSG00000104131.13",2.73365848516602,0.079
"2771","ENSG00000104133.16",2.89478026498747,0.031
"2772","ENSG00000104140.7",3.65870322686801,0.55
"2773","ENSG00000104142.11",3.65117378126809,0.982
"2774","ENSG00000104147.9",2.39838437276881,0.003
"2775","ENSG00000104154.7",3.71058399496886,0.739
"2776","ENSG00000104164.12",3.45901506546881,0.82
"2777","ENSG00000104177.19",4.31191079632485,0.954
"2778","ENSG00000104205.16",4.15047402320913,0.998
"2779","ENSG00000104213.13",4.98980539504684,0.779
"2780","ENSG00000104218.16",3.33514383591634,0.305
"2781","ENSG00000104219.13",2.35229065145083,0.005
"2782","ENSG00000104221.13",3.74967720484531,0.503
"2783","ENSG00000104228.13",3.84696640114686,0.874
"2784","ENSG00000104231.11",3.08378037988943,0.145
"2785","ENSG00000104237.11",3.79257770812058,0.354
"2786","ENSG00000104267.10",3.58776912657955,0.553
"2787","ENSG00000104290.11",2.99817179012029,0.086
"2788","ENSG00000104299.15",3.26627240788314,0.611
"2789","ENSG00000104312.8",3.09064657225951,0.209
"2790","ENSG00000104313.20",3.3185694927275,0.31
"2791","ENSG00000104320.14",3.76753261791659,0.737
"2792","ENSG00000104321.11",3.30630840166845,0.299
"2793","ENSG00000104324.16",3.51126661721672,0.522
"2794","ENSG00000104325.7",3.11055909298436,0.475
"2795","ENSG00000104327.7",3.56759258002197,0.612
"2796","ENSG00000104331.9",2.91529403282533,0.156
"2797","ENSG00000104332.12",5.23580983864956,0.576
"2798","ENSG00000104341.17",3.14062318872609,0.245
"2799","ENSG00000104343.21",2.51846261589756,0.019
"2800","ENSG00000104356.11",3.2172792478089,0.375
"2801","ENSG00000104361.10",3.16050555571509,0.345
"2802","ENSG00000104365.16",2.93968536363181,0.044
"2803","ENSG00000104368.19",3.45515924842209,0.393
"2804","ENSG00000104369.5",4.50234359888869,0.993
"2805","ENSG00000104371.5",5.34687031529804,0.942
"2806","ENSG00000104375.17",3.09518558008128,0.202
"2807","ENSG00000104388.15",2.88156909696472,0.132
"2808","ENSG00000104408.11",3.30185231826471,0.169
"2809","ENSG00000104412.8",2.84591787634641,0.105
"2810","ENSG00000104413.18",3.58449666293311,0.376
"2811","ENSG00000104415.14",4.7046322653124,0.684
"2812","ENSG00000104419.17",3.86641739484624,0.503
"2813","ENSG00000104427.12",3.40759925911343,0.728
"2814","ENSG00000104432.14",4.10073126299851,0.593
"2815","ENSG00000104442.10",2.56970416247497,0.028
"2816","ENSG00000104447.13",2.869666213948,0.011
"2817","ENSG00000104450.13",3.26365580997725,0.322
"2818","ENSG00000104472.10",3.49471889615881,0.882
"2819","ENSG00000104490.18",4.61844865475643,0.727
"2820","ENSG00000104497.15",3.3176646633338,0.611
"2821","ENSG00000104517.13",2.22029020696821,0.002
"2822","ENSG00000104518.11",4.29445647441064,0.991
"2823","ENSG00000104522.16",3.3508081580882,0.905
"2824","ENSG00000104524.14",3.35148559203257,0.536
"2825","ENSG00000104529.19",3.21904348457647,0.517
"2826","ENSG00000104537.17",6.70252277439502,0.869
"2827","ENSG00000104549.12",2.81793542637525,0.15
"2828","ENSG00000104611.12",2.6824079777688,0.042
"2829","ENSG00000104613.12",2.76791349837562,0.084
"2830","ENSG00000104626.15",5.49116411888492,0.959
"2831","ENSG00000104635.15",2.86323370857492,0.084
"2832","ENSG00000104643.10",3.01944526052452,0.233
"2833","ENSG00000104660.19",3.75554452681458,0.877
"2834","ENSG00000104671.8",3.10874851182358,0.085
"2835","ENSG00000104679.12",4.61195555397559,0.625
"2836","ENSG00000104687.14",3.0568075350734,0.137
"2837","ENSG00000104689.10",4.89186882794722,0.659
"2838","ENSG00000104691.16",2.818536640045,0.109
"2839","ENSG00000104695.13",2.8181107634429,0.039
"2840","ENSG00000104714.14",3.03725547916187,0.271
"2841","ENSG00000104722.14",3.7038720062529,0.274
"2842","ENSG00000104723.21",3.10467747042436,0.367
"2843","ENSG00000104728.16",3.36822937408104,0.839
"2844","ENSG00000104731.14",3.13284422124323,0.632
"2845","ENSG00000104738.18",4.29325753949701,0.971
"2846","ENSG00000104756.16",2.28313618253179,0.003
