"","GENE","SCORE","FDR"
"15783","ENSG00000197978.10",3.48110124596014,0.746
"15784","ENSG00000197980.14",3.13537284103617,0.13
"15785","ENSG00000197982.14",3.40489568714073,0.872
"15786","ENSG00000197989.15",2.45662485785332,0.046
"15787","ENSG00000197992.7",5.81732537192919,0.964
"15788","ENSG00000197993.9",4.6250659187573,0.443
"15789","ENSG00000198000.12",2.66940383119619,0.007
"15790","ENSG00000198001.15",3.93672447707558,0.92
"15791","ENSG00000198003.12",3.8119309954924,0.758
"15792","ENSG00000198010.13",5.14,0.602
"15793","ENSG00000198015.14",3.4168098250931,0.713
"15794","ENSG00000198018.7",3.3912646311845,0.679
"15795","ENSG00000198019.13",3.86116559109502,0.376
"15796","ENSG00000198021.7",4.79107760494603,0.58
"15797","ENSG00000198026.8",3.51727042786463,0.848
"15798","ENSG00000198033.12",4.06,0.148
"15799","ENSG00000198034.11",3.98417320776135,0.941
"15800","ENSG00000198039.12",3.17251461594382,0.591
"15801","ENSG00000198040.11",2.70292517877946,0.048
"15802","ENSG00000198042.11",2.87254776641522,0.128
"15803","ENSG00000198046.13",3.71418062364373,0.414
"15804","ENSG00000198049.7",4.03742163207242,0.149
"15805","ENSG00000198053.12",4.89727297478875,0.789
"15806","ENSG00000198054.12",4.40154231157044,0.571
"15807","ENSG00000198055.11",2.83596140328259,0.066
"15808","ENSG00000198056.15",4.34087534004863,0.999
"15809","ENSG00000198060.10",3.46936548358855,0.373
"15810","ENSG00000198064.14",3.21807766986723,0.304
"15811","ENSG00000198074.10",2.65350142438061,0.085
"15812","ENSG00000198075.10",3.61451791318596,0.51
"15813","ENSG00000198077.11",3.69367332524016,0.071
"15814","ENSG00000198081.11",4.53490532247607,0.957
"15815","ENSG00000198087.7",2.15382162061354,0.003
"15816","ENSG00000198088.10",4.12137405406158,0.808
"15817","ENSG00000198089.16",3.82655910677669,0.995
"15818","ENSG00000198093.11",2.95438142166548,0.283
"15819","ENSG00000198099.10",5.99994217035435,0.9
"15820","ENSG00000198105.16",4.26155867171725,0.981
"15821","ENSG00000198106.8",3.9439755056665,0.936
"15822","ENSG00000198108.4",3.89190116987518,0.936
"15823","ENSG00000198113.3",2.51969468239435,0.069
"15824","ENSG00000198121.15",3.28255228643491,0.325
"15825","ENSG00000198125.13",4.40407627786873,0.983
"15826","ENSG00000198130.16",3.06478866115476,0.056
"15827","ENSG00000198131.15",3.12801768878894,0.062
"15828","ENSG00000198133.9",6.02231384948076,0.887
"15829","ENSG00000198134.3",3.49603545139052,0.038
"15830","ENSG00000198142.5",3.3514549285649,0.389
"15831","ENSG00000198146.4",2.71400307024302,0.099
"15832","ENSG00000198153.8",3.61916104326951,0.106
"15833","ENSG00000198155.5",2.91594062221278,0.143
"15834","ENSG00000198156.10",3.17424599864296,0.293
"15835","ENSG00000198157.11",3.43426487977193,0.794
"15836","ENSG00000198160.15",3.29566123236416,0.17
"15837","ENSG00000198162.12",3.48174546006014,0.829
"15838","ENSG00000198168.9",3.88197495010385,1.001
"15839","ENSG00000198169.9",2.93511739993667,0.347
"15840","ENSG00000198171.13",3.4718984737716,0.884
"15841","ENSG00000198176.13",3.51564614708355,0.488
"15842","ENSG00000198178.11",5.1763682197787,0.751
"15843","ENSG00000198182.13",3.47502100871785,0.723
"15844","ENSG00000198185.12",5.30208553505617,0.82
"15845","ENSG00000198189.11",2.43195397813612,0.004
"15846","ENSG00000198198.17",3.46870540280042,0.937
"15847","ENSG00000198203.10",4.28937234486511,0.807
"15848","ENSG00000198208.12",3.76865158237243,0.678
"15849","ENSG00000198211.8",4.09381354284281,0.097
"15850","ENSG00000198216.13",4.06251803214017,0.512
"15851","ENSG00000198218.11",3.31135145568996,0.169
"15852","ENSG00000198223.17",2.88666850231688,0.204
"15853","ENSG00000198225.5",4.80413739933742,0.43
"15854","ENSG00000198231.14",3.03700121386744,0.032
"15855","ENSG00000198237.8",4.32594934029682,0.988
"15856","ENSG00000198242.14",3.56596075148223,0.263
"15857","ENSG00000198246.9",3.06932632556708,0.452
"15858","ENSG00000198251.7",4.46,0.443
"15859","ENSG00000198252.12",3.4650743349202,0.369
"15860","ENSG00000198258.11",3.33115264228971,0.627
"15861","ENSG00000198265.12",2.5213993145694,0.061
"15862","ENSG00000198270.13",3.57492322860673,0.812
"15863","ENSG00000198276.16",2.62240047625248,0.001
"15864","ENSG00000198286.10",4.18093091147763,0.169
"15865","ENSG00000198298.13",3.1953648842957,0.423
"15866","ENSG00000198301.12",2.42628216989612,0.007
"15867","ENSG00000198312.4",4.46,0.418
"15868","ENSG00000198315.11",3.58232359305678,0.611
"15869","ENSG00000198324.14",3.24677034606232,0.575
"15870","ENSG00000198326.10",3.91170658644707,0.336
"15871","ENSG00000198331.11",3.56148384185072,0.421
"15872","ENSG00000198336.9",3.56783776628717,0.492
"15873","ENSG00000198342.10",3.55030040442751,0.889
"15874","ENSG00000198346.11",3.6419373689906,0.283
"15875","ENSG00000198353.8",3.18214529129641,0.356
"15876","ENSG00000198354.7",4.45774730400868,0.452
"15877","ENSG00000198355.5",2.9949610210079,0.201
"15878","ENSG00000198356.12",3.79721575168829,0.257
"15879","ENSG00000198358.4",3.61965126148356,0.918
"15880","ENSG00000198363.18",2.64636819891539,0.008
"15881","ENSG00000198369.10",3.03690540092263,0.311
"15882","ENSG00000198373.13",2.39130722287215,0.048
"15883","ENSG00000198380.13",3.47082816476622,0.873
"15884","ENSG00000198382.9",3.34253674721376,0.137
"15885","ENSG00000198393.8",2.44483582767902,0.063
"15886","ENSG00000198399.16",2.71323740878891,0.138
"15887","ENSG00000198400.13",4.48375125042914,0.876
"15888","ENSG00000198406.7",2.8391949933696,0.267
"15889","ENSG00000198408.14",3.29588315205381,0.568
"15890","ENSG00000198416.9",4.42998839869057,0.47
"15891","ENSG00000198417.7",3.7605692267385,0.798
"15892","ENSG00000198420.10",4.11374734463096,0.988
"15893","ENSG00000198429.10",4.69926807678411,0.741
"15894","ENSG00000198431.17",3.61440427401399,0.463
"15895","ENSG00000198435.4",2.94379829764718,0.283
"15896","ENSG00000198440.9",3.29059349323562,0.589
"15897","ENSG00000198445.4",5.13797020071563,0.7
"15898","ENSG00000198452.8",5.22,0.765
"15899","ENSG00000198453.14",2.67106757511776,0.125
"15900","ENSG00000198454.2",4.06,0.15
"15901","ENSG00000198464.14",3.1196037002712,0.337
"15902","ENSG00000198466.12",3.64637180007139,0.722
"15903","ENSG00000198467.16",3.51090066756507,0.298
"15904","ENSG00000198468.10",3.49098594574298,0.49
"15905","ENSG00000198471.1",5.8430618441424,0.857
"15906","ENSG00000198478.8",3.51365306003965,0.716
"15907","ENSG00000198482.14",2.63142525063373,0.082
"15908","ENSG00000198483.13",4.62074804505422,0.513
"15909","ENSG00000198488.10",3.32912926342288,0.241
"15910","ENSG00000198492.16",3.32461067213217,0.17
"15911","ENSG00000198496.12",4.15974411235381,0.978
"15912","ENSG00000198498.10",3.20469687293733,0.31
"15913","ENSG00000198502.6",4.90717538057157,0.514
"15914","ENSG00000198513.14",4.86726342984313,0.806
"15915","ENSG00000198515.16",5.17960958910469,0.755
"15916","ENSG00000198517.10",3.98197287029515,0.879
"15917","ENSG00000198520.12",4.10122000997104,0.581
"15918","ENSG00000198521.12",3.55492386189101,0.698
"15919","ENSG00000198522.14",2.74578274623581,0.129
"15920","ENSG00000198523.6",3.37934379912191,0.069
"15921","ENSG00000198526.7",5.22757474313877,0.556
"15922","ENSG00000198535.5",3.24741594406093,0.106
"15923","ENSG00000198538.11",2.73156210649473,0.1
"15924","ENSG00000198542.15",3.21336690592519,0.486
"15925","ENSG00000198546.15",3.21108312879576,0.049
"15926","ENSG00000198551.10",2.66239666713117,0.139
"15927","ENSG00000198553.9",7.16824371168928,0.781
"15928","ENSG00000198554.12",4.21337952586241,1
"15929","ENSG00000198555.7",4.38266668286665,0.446
"15930","ENSG00000198556.14",3.4231643597968,0.785
"15931","ENSG00000198561.16",3.19729687595154,0.227
"15932","ENSG00000198563.14",3.10304707989605,0.109
"15933","ENSG00000198569.10",3.44325939785366,0.406
"15934","ENSG00000198570.7",6.08047398583293,0.834
"15935","ENSG00000198574.6",4.45683319997841,0.58
"15936","ENSG00000198576.4",4.00531702952202,0.68
"15937","ENSG00000198580.7",6.17348877010562,0.764
"15938","ENSG00000198585.12",3.00317417180861,0.407
"15939","ENSG00000198586.14",2.03346144804045,0.003
"15940","ENSG00000198589.14",3.15784323572179,0.286
"15941","ENSG00000198590.12",3.35451775793741,0.798
"15942","ENSG00000198597.9",4.46,0.437
"15943","ENSG00000198598.7",3.13849171995967,0.134
"15944","ENSG00000198604.11",3.01689737627405,0.196
"15945","ENSG00000198610.11",4.49098602806932,0.347
"15946","ENSG00000198612.11",3.40435491209666,0.512
"15947","ENSG00000198618.5",3.30553952726216,0.273
"15948","ENSG00000198624.13",3.71120060882229,0.955
"15949","ENSG00000198625.14",3.9018768322986,0.823
"15950","ENSG00000198626.18",2.83719386820758,0.181
"15951","ENSG00000198633.11",4.30301962049041,0.321
"15952","ENSG00000198643.7",4.79254359152097,0.488
"15953","ENSG00000198646.14",2.05879262141668,0.001
"15954","ENSG00000198648.11",3.02663138993739,0.428
"15955","ENSG00000198650.11",3.98674827267931,0.825
"15956","ENSG00000198658.4",4.30095109673267,0.75
"15957","ENSG00000198663.17",3.47106309768831,0.806
"15958","ENSG00000198668.14",3.62846267621271,0.982
"15959","ENSG00000198671.3",3.78029494039768,0.226
"15960","ENSG00000198673.11",2.98498821241344,0.208
"15961","ENSG00000198677.12",3.52692811474771,0.926
"15962","ENSG00000198681.7",3.73659396881175,0.983
"15963","ENSG00000198682.13",3.1779369504857,0.377
"15964","ENSG00000198685.4",3.9196674526308,0.191
"15965","ENSG00000198689.13",3.09946078150433,0.173
"15966","ENSG00000198690.10",3.55027644990795,0.949
"15967","ENSG00000198691.14",3.76492838439311,0.332
"15968","ENSG00000198692.10",3.40272005656253,0.377
"15969","ENSG00000198695.2",3.33014025980017,0.318
"15970","ENSG00000198700.10",3.43115694375494,0.291
"15971","ENSG00000198707.17",3.78142371360684,0.929
"15972","ENSG00000198711.5",4.05726084538487,0.827
"15973","ENSG00000198712.1",3.40714294448789,0.801
"15974","ENSG00000198715.13",3.83116007546523,1
"15975","ENSG00000198718.13",3.31684276050723,0.476
"15976","ENSG00000198719.9",4.62240536900901,0.937
"15977","ENSG00000198720.13",3.37965834074282,0.31
"15978","ENSG00000198721.13",2.92912877944167,0.036
"15979","ENSG00000198722.15",3.70182901425678,0.637
"15980","ENSG00000198723.11",4.64563342384806,0.99
"15981","ENSG00000198727.2",2.43556088314443,0.004
"15982","ENSG00000198728.11",2.77146962983139,0.122
"15983","ENSG00000198729.5",3.93857931826302,0.497
"15984","ENSG00000198730.9",3.29085661627693,0.081
"15985","ENSG00000198732.11",2.62182678911434,0.032
"15986","ENSG00000198736.13",3.37401046723553,0.182
"15987","ENSG00000198739.11",4.41391064785629,0.842
"15988","ENSG00000198740.9",2.91508751361636,0.158
"15989","ENSG00000198742.10",1.95646720093692,0.002
"15990","ENSG00000198743.7",2.72921646552019,0.135
"15991","ENSG00000198744.5",3.03354439512917,0.261
"15992","ENSG00000198746.13",3.52360121261401,0.387
"15993","ENSG00000198752.11",2.09651332403335,0.001
"15994","ENSG00000198753.12",3.3911949790082,0.347
"15995","ENSG00000198754.5",3.04677821174962,0.307
"15996","ENSG00000198755.11",3.32289929103439,0.055
"15997","ENSG00000198756.12",2.96404124428406,0.078
"15998","ENSG00000198758.11",3.78321773721154,0.367
"15999","ENSG00000198759.12",6.49303022686791,0.926
"16000","ENSG00000198763.3",3.30801072937976,0.477
"16001","ENSG00000198765.12",2.98743254273016,0.247
"16002","ENSG00000198768.11",5.70085260358229,0.944
"16003","ENSG00000198771.11",2.88253815056517,0.114
"16004","ENSG00000198774.5",3.75903749527209,0.91
"16005","ENSG00000198780.13",2.93075738159851,0.179
"16006","ENSG00000198783.6",3.2201726868885,0.403
"16007","ENSG00000198786.2",3.14924083213667,0.572
"16008","ENSG00000198788.9",3.40651267944486,0.334
"16009","ENSG00000198791.12",3.14570426769544,0.007
"16010","ENSG00000198792.13",2.85328523746189,0.059
"16011","ENSG00000198793.13",3.98348839404718,0.977
"16012","ENSG00000198794.12",3.1346962937237,0.438
"16013","ENSG00000198795.11",3.72801574351329,0.761
"16014","ENSG00000198796.7",4.2366773369024,0.815
"16015","ENSG00000198797.7",3.93571745595623,0.749
"16016","ENSG00000198799.12",3.41910827443583,0.287
"16017","ENSG00000198804.2",3.58365983182118,0.744
"16018","ENSG00000198805.12",2.66363432925994,0.101
"16019","ENSG00000198807.13",5.45546776219894,0.895
"16020","ENSG00000198814.14",4.3549686542233,0.994
"16021","ENSG00000198815.9",2.70315787944971,0.008
"16022","ENSG00000198816.7",3.50747125846233,0.886
"16023","ENSG00000198818.10",3.03573858254937,0.11
"16024","ENSG00000198821.11",6.03577741633412,0.96
"16025","ENSG00000198824.7",3.38178620373205,0.377
"16026","ENSG00000198825.15",3.45169469103885,0.674
"16027","ENSG00000198826.11",3.25362844678277,0.35
"16028","ENSG00000198829.6",4.01561469550329,0.698
"16029","ENSG00000198830.11",3.17657286561579,0.091
"16030","ENSG00000198832.11",3.09301990950393,0.217
"16031","ENSG00000198833.7",3.45769578442367,0.545
"16032","ENSG00000198835.4",4.1827996910607,0.913
"16033","ENSG00000198836.11",2.88181129932429,0.06
"16034","ENSG00000198837.10",3.57937410538173,0.937
"16035","ENSG00000198838.14",4.86276986844157,0.988
"16036","ENSG00000198839.10",3.87652415067138,0.54
"16037","ENSG00000198840.2",3.62464288160713,0.127
"16038","ENSG00000198842.10",5.37066936945859,0.769
"16039","ENSG00000198843.14",3.38163988546628,0.811
"16040","ENSG00000198844.12",5.13794215074457,0.697
"16041","ENSG00000198846.6",3.48679534232142,0.603
"16042","ENSG00000198848.13",2.81266525533836,0.209
"16043","ENSG00000198851.10",4.46,0.45
"16044","ENSG00000198853.12",3.80473078334742,0.772
"16045","ENSG00000198855.7",3.91050910866564,0.61
"16046","ENSG00000198856.13",3.37060158506882,0.197
"16047","ENSG00000198857.3",3.56305773608702,0.427
"16048","ENSG00000198858.10",2.8288676869123,0.084
"16049","ENSG00000198860.14",3.32306533164738,0.441
"16050","ENSG00000198862.14",3.04337471582056,0.367
"16051","ENSG00000198863.8",3.94584105123702,0.878
"16052","ENSG00000198865.10",2.90927600746547,0.261
"16053","ENSG00000198868.3",4.20797598027434,0.802
"16054","ENSG00000198870.8",3.68623318071382,0.502
"16055","ENSG00000198873.12",1.91311232469648,0.011
"16056","ENSG00000198874.14",2.3574147753206,0.007
"16057","ENSG00000198876.13",3.30505337437103,0.424
"16058","ENSG00000198879.13",3.67451826950781,0.97
"16059","ENSG00000198883.12",6.36525702054544,0.982
"16060","ENSG00000198885.10",4.72291212236592,0.804
"16061","ENSG00000198886.2",3.54882034824081,0.708
"16062","ENSG00000198887.9",3.37704010382802,0.757
"16063","ENSG00000198888.2",3.43582579094068,0.594
"16064","ENSG00000198890.9",3.35764527742863,0.224
"16065","ENSG00000198892.7",4.8572865318202,0.518
"16066","ENSG00000198894.8",3.70070325866071,0.836
"16067","ENSG00000198898.15",3.32456858531179,0.043
"16068","ENSG00000198899.2",3.33108298613674,0.448
"16069","ENSG00000198900.7",1.86580208955184,0.006
"16070","ENSG00000198901.14",1.61330084468296,0.002
"16071","ENSG00000198908.12",2.85509434948313,0.17
"16072","ENSG00000198909.8",3.58399057457308,0.823
"16073","ENSG00000198910.14",2.56564117634,0.02
"16074","ENSG00000198911.12",3.55777757507534,0.212
"16075","ENSG00000198912.12",2.72240399845989,0.001
"16076","ENSG00000198915.12",2.89455954056042,0.199
"16077","ENSG00000198917.13",2.87431959474875,0.223
"16078","ENSG00000198918.8",3.6558816626531,0.608
"16079","ENSG00000198919.13",2.37177173265424,0.024
"16080","ENSG00000198920.11",3.19372036026797,0.329
"16081","ENSG00000198923.4",5.22,0.787
"16082","ENSG00000198924.8",3.68896570213215,0.967
"16083","ENSG00000198925.12",3.15468528999034,0.345
"16084","ENSG00000198929.13",3.6909535368777,0.742
"16085","ENSG00000198930.13",3.74872463783617,0.993
"16086","ENSG00000198931.11",3.12507210310448,0.147
"16087","ENSG00000198932.13",3.87821006722459,0.817
"16088","ENSG00000198933.10",1.76768902243939,0.004
"16089","ENSG00000198937.9",3.66402390453241,0.63
"16090","ENSG00000198938.2",3.27893662956948,0.066
"16091","ENSG00000198939.8",5.69476133381933,0.99
"16092","ENSG00000198945.8",2.58525784112794,0.053
"16093","ENSG00000198947.18",2.8617698000291,0.223
"16094","ENSG00000198948.12",3.82580408361582,0.895
"16095","ENSG00000198951.12",3.93756849030436,0.936
"16096","ENSG00000198952.8",3.81650524631755,0.955
"16097","ENSG00000198954.9",2.87548635944573,0.202
"16098","ENSG00000198959.12",3.02786386198245,0.311
"16099","ENSG00000198960.11",3.28405903865741,0.539
"16100","ENSG00000198961.10",3.2923327477453,0.537
"16101","ENSG00000198963.11",2.72138806290711,0.121
"16102","ENSG00000198964.14",3.02703108604545,0.347
"16103","ENSG00000198967.5",3.84577672923624,0.142
"16104","ENSG00000199032.1",4.03968813265963,0.134
"16105","ENSG00000199036.1",4.46734327945884,0.396
"16106","ENSG00000199038.1",4.25499231982524,0.167
"16107","ENSG00000199090.1",4.52257148185601,0.268
"16108","ENSG00000199122.3",5.14,0.649
"16109","ENSG00000199130.3",5.16,0.74
"16110","ENSG00000199132.1",4.06,0.155
"16111","ENSG00000199197.1",4.06,0.139
"16112","ENSG00000199201.1",4.06,0.16
"16113","ENSG00000199202.1",4.37989509534554,0.191
"16114","ENSG00000199218.1",5.59488325611976,0.823
"16115","ENSG00000199226.1",4.95236151087807,0.676
"16116","ENSG00000199237.1",5.16464387082094,0.425
"16117","ENSG00000199293.1",4.06,0.144
"16118","ENSG00000199301.1",5.16,0.715
"16119","ENSG00000199313.1",5.2928373849905,0.54
"16120","ENSG00000199319.1",4.46,0.447
"16121","ENSG00000199325.1",4.62519427668403,0.301
"16122","ENSG00000199331.1",6.23643415111155,0.983
"16123","ENSG00000199332.1",5.04738093407341,0.808
"16124","ENSG00000199349.1",4.06,0.141
"16125","ENSG00000199352.1",2.59599196705191,0.024
"16126","ENSG00000199366.1",5.48790763983596,0.865
"16127","ENSG00000199377.1",6.1269369897403,0.888
"16128","ENSG00000199400.1",5.1745848179596,0.567
"16129","ENSG00000199411.1",4.40118388728926,0.221
"16130","ENSG00000199415.1",5.22,0.789
"16131","ENSG00000199436.1",4.48186602378702,0.701
"16132","ENSG00000199460.2",5.22,0.774
"16133","ENSG00000199471.1",6.3159662584098,1.001
"16134","ENSG00000199473.1",4.46,0.434
"16135","ENSG00000199476.1",3.85214745443731,0.186
"16136","ENSG00000199477.1",3.16158362547998,0.173
"16137","ENSG00000199480.1",5.14,0.657
"16138","ENSG00000199490.1",5.14,0.611
"16139","ENSG00000199509.1",5.61161749714036,0.756
"16140","ENSG00000199514.1",4.57913657545209,0.345
"16141","ENSG00000199530.1",6.2423759939217,0.887
"16142","ENSG00000199535.1",5.22,0.772
"16143","ENSG00000199536.1",5.75068003695601,0.812
"16144","ENSG00000199545.1",5.32972948302255,0.616
"16145","ENSG00000199550.1",5.36,1.001
"16146","ENSG00000199562.1",5.36,1.001
"16147","ENSG00000199566.1",5.1,0.563
"16148","ENSG00000199568.1",4.82593113379954,0.835
"16149","ENSG00000199570.1",5.36,1.001
"16150","ENSG00000199591.1",5.36,1.001
"16151","ENSG00000199627.1",4.46,0.41
"16152","ENSG00000199630.1",4.60352004082972,0.244
"16153","ENSG00000199634.1",4.71631194212499,0.388
"16154","ENSG00000199638.1",5.26,0.844
"16155","ENSG00000199646.1",5.58723478260471,0.703
"16156","ENSG00000199664.1",5.14,0.618
"16157","ENSG00000199667.1",5.01522803169511,0.47
"16158","ENSG00000199668.1",4.84877594425942,0.378
"16159","ENSG00000199672.1",5.36,1.001
"16160","ENSG00000199676.1",4.30054444640792,0.42
"16161","ENSG00000199683.1",4.81950587762149,0.432
"16162","ENSG00000199691.1",4.53565135077916,0.818
"16163","ENSG00000199697.1",3.78195001683594,0.059
"16164","ENSG00000199709.1",4.92448950881825,0.581
"16165","ENSG00000199719.1",3.43470863219217,0.382
"16166","ENSG00000199730.1",5.32512802458246,0.859
"16167","ENSG00000199731.1",3.59382662874377,0.171
"16168","ENSG00000199732.1",4.46,0.429
"16169","ENSG00000199740.1",4.06,0.141
"16170","ENSG00000199755.1",4.06,0.139
"16171","ENSG00000199787.1",4.26726257342393,0.468
"16172","ENSG00000199788.1",4.46,0.423
"16173","ENSG00000199804.1",5.23341559980193,0.871
"16174","ENSG00000199805.1",4.98328061610895,0.841
"16175","ENSG00000199824.1",5.01790297209502,0.752
"16176","ENSG00000199836.1",5.14,0.643
"16177","ENSG00000199846.1",3.3811224073499,0.411
"16178","ENSG00000199851.2",5.35913598595173,0.749
"16179","ENSG00000199856.2",5.36,1.001
"16180","ENSG00000199874.1",5.26,0.829
"16181","ENSG00000199875.1",5.06263933646673,0.542
"16182","ENSG00000199879.1",3.16557682323594,0.008
"16183","ENSG00000199881.1",4.46,0.441
"16184","ENSG00000199890.1",4.12975016452183,0.221
"16185","ENSG00000199899.2",5.15329278799875,0.697
"16186","ENSG00000199906.1",6.64055427274232,0.964
"16187","ENSG00000199933.1",4.73078558874417,0.679
"16188","ENSG00000199975.1",4.91725492943476,0.391
"16189","ENSG00000199977.1",5.24838786778799,0.658
"16190","ENSG00000199979.1",4.46,0.427
"16191","ENSG00000199985.1",5.22,0.776
"16192","ENSG00000199990.1",5.39449746643173,0.664
"16193","ENSG00000200003.1",4.20671233602468,0.192
"16194","ENSG00000200013.1",5.36,1.001
"16195","ENSG00000200029.1",5.22,0.776
"16196","ENSG00000200058.1",5.36,1.001
"16197","ENSG00000200059.1",3.9681647795906,0.117
"16198","ENSG00000200065.1",5.15329278799875,0.692
"16199","ENSG00000200070.1",5.22,0.8
"16200","ENSG00000200075.1",5.16,0.732
"16201","ENSG00000200087.1",3.7885366046192,0.823
"16202","ENSG00000200090.1",2.49723166946677,0.036
"16203","ENSG00000200091.1",4.01329052321548,0.171
"16204","ENSG00000200095.1",6.00127453973778,0.917
"16205","ENSG00000200114.1",4.41810403532941,0.585
"16206","ENSG00000200120.1",5.26,0.847
"16207","ENSG00000200135.1",6.23837891619345,0.981
"16208","ENSG00000200138.1",5.16,0.724
"16209","ENSG00000200142.1",4.71103788283982,0.502
"16210","ENSG00000200152.1",4.67339907675998,0.814
"16211","ENSG00000200164.1",5.90219677492121,0.879
"16212","ENSG00000200169.1",3.16494311949675,0.061
"16213","ENSG00000200170.1",5.18784114751355,0.87
"16214","ENSG00000200183.1",5.36,1.001
"16215","ENSG00000200201.1",5.14,0.618
"16216","ENSG00000200204.1",4.46,0.412
"16217","ENSG00000200216.2",4.46,0.412
"16218","ENSG00000200237.1",3.91267696329763,0.112
"16219","ENSG00000200241.1",5.43970245448292,0.7
"16220","ENSG00000200243.1",4.41683018198762,0.194
"16221","ENSG00000200253.1",5.06263933646673,0.573
"16222","ENSG00000200257.1",5.14792536128371,0.618
"16223","ENSG00000200293.1",5.28676438928128,0.7
"16224","ENSG00000200304.1",4.46,0.405
"16225","ENSG00000200309.1",4.46,0.45
"16226","ENSG00000200344.1",4.50454396277968,0.494
"16227","ENSG00000200345.2",4.33025068776531,0.272
"16228","ENSG00000200350.1",4.46,0.426
"16229","ENSG00000200351.1",4.46,0.403
"16230","ENSG00000200354.1",4.70884887059465,0.603
"16231","ENSG00000200355.1",3.63931331829304,0.066
"16232","ENSG00000200356.1",4.78279260121671,0.445
"16233","ENSG00000200376.1",4.62936465838904,0.545
"16234","ENSG00000200385.1",5.36,1.001
"16235","ENSG00000200388.1",5.18471304021401,0.686
"16236","ENSG00000200389.1",5.1537689231847,0.53
"16237","ENSG00000200394.1",3.31884755018427,0.12
"16238","ENSG00000200397.1",5.93688277568996,0.759
"16239","ENSG00000200403.1",5.41795855672074,0.745
"16240","ENSG00000200419.1",5.97804786644866,0.977
"16241","ENSG00000200428.1",4.71917866780368,0.518
"16242","ENSG00000200434.1",5.22,0.777
"16243","ENSG00000200448.1",5.97204458590877,0.949
"16244","ENSG00000200492.2",5.23316793673362,0.552
"16245","ENSG00000200495.1",5.1,0.578
"16246","ENSG00000200502.1",4.65950170679811,0.799
"16247","ENSG00000200506.1",4.46,0.431
"16248","ENSG00000200516.1",4.46,0.441
"16249","ENSG00000200525.1",5.63867105488977,0.749
"16250","ENSG00000200534.1",2.80328589603122,0.08
"16251","ENSG00000200550.1",5.14,0.636
"16252","ENSG00000200554.1",5.26,0.847
"16253","ENSG00000200556.1",5.36,1.001
"16254","ENSG00000200560.1",5.14,0.633
"16255","ENSG00000200579.1",4.06,0.144
"16256","ENSG00000200591.1",5.42005892077138,0.721
"16257","ENSG00000200594.1",5.14,0.635
"16258","ENSG00000200600.1",5.05270337815245,0.533
"16259","ENSG00000200620.1",4.79975962122831,0.548
"16260","ENSG00000200651.1",4.75698180696266,0.302
"16261","ENSG00000200670.1",4.26825930959422,0.209
"16262","ENSG00000200673.1",5.36,1.001
"16263","ENSG00000200674.1",6.70192830142582,0.975
"16264","ENSG00000200685.1",4.06,0.14
"16265","ENSG00000200688.1",4.46,0.435
"16266","ENSG00000200693.2",4.34323826502043,0.915
"16267","ENSG00000200701.1",4.46,0.422
"16268","ENSG00000200714.1",5.32461991507543,1.001
"16269","ENSG00000200719.1",5.34613332842079,0.723
"16270","ENSG00000200731.1",4.64907597638913,0.453
"16271","ENSG00000200737.1",5.69603855331437,0.967
"16272","ENSG00000200741.1",5.36,1.001
"16273","ENSG00000200742.1",3.86547530642649,0.104
"16274","ENSG00000200745.1",5.22,0.777
"16275","ENSG00000200750.1",4.9073332508804,0.579
"16276","ENSG00000200759.1",4.06,0.138
"16277","ENSG00000200769.1",5.14,0.662
"16278","ENSG00000200783.1",4.41021180312339,0.299
"16279","ENSG00000200785.1",5.36,1.001
"16280","ENSG00000200788.1",4.53540261770906,0.414
"16281","ENSG00000200792.1",5.3168856594681,0.695
"16282","ENSG00000200795.1",4.83832417495558,0.546
"16283","ENSG00000200814.1",4.46,0.451
"16284","ENSG00000200815.1",7.30007929335098,0.981
"16285","ENSG00000200816.1",5.17626441750699,0.584
"16286","ENSG00000200847.1",5.72137408589061,0.708
"16287","ENSG00000200855.1",4.92855909082284,0.618
"16288","ENSG00000200879.1",5.82298345358752,0.962
"16289","ENSG00000200888.1",4.26159472985894,0.184
"16290","ENSG00000200895.1",6.0127112169362,0.947
"16291","ENSG00000200913.1",3.46617154280695,0.296
"16292","ENSG00000200914.1",5.81887403473169,0.894
"16293","ENSG00000200917.1",5.26998077610716,0.809
"16294","ENSG00000200922.1",5.26,0.868
"16295","ENSG00000200924.1",4.41785392787457,0.351
"16296","ENSG00000200926.1",4.46,0.421
"16297","ENSG00000200953.1",4.80953870292946,0.665
"16298","ENSG00000200959.1",3.1185796960031,0.258
"16299","ENSG00000200966.1",4.23624757547475,0.305
"16300","ENSG00000200972.1",5.06381924456096,0.753
"16301","ENSG00000200976.1",5.16,0.723
"16302","ENSG00000200997.1",4.43325676266139,0.365
"16303","ENSG00000200998.1",5.14,0.644
"16304","ENSG00000201003.1",4.46057753424186,0.393
"16305","ENSG00000201034.1",5.10096295542806,0.629
"16306","ENSG00000201041.1",4.8736810503948,0.409
"16307","ENSG00000201047.1",5.36,1.001
"16308","ENSG00000201071.1",4.06,0.124
"16309","ENSG00000201076.1",4.46,0.423
"16310","ENSG00000201096.1",4.06,0.148
"16311","ENSG00000201098.1",4.46,0.424
"16312","ENSG00000201109.1",4.06,0.148
"16313","ENSG00000201113.1",5.31883102998051,0.864
